as_of,machineID,component,risk_rise_from_days,risk_rise_to_days,risk_rise_mid_days,decision_horizon_days,p_at_decision_horizon,model_version,calibrated
2015-11-30,94,comp1,1.4000000000000001,5.6000000000000005,3.5,8,0.46332602823691965,fp_v1,False
2015-11-30,94,comp2,15.52001629518843,23.21593502627293,19.494835879984258,42,0.16283873491253914,fp_v1,False
2015-11-30,94,comp3,16.039839306566368,20.216706217757803,18.128272762162084,16,0.04400794510504744,fp_v1,False
2015-11-30,94,comp4,7.571067229049985,12.306712993431884,9.76678248357971,24,0.03906079015993239,fp_v1,False
2015-11-30,95,comp1,7.460454916754872,21.10701390439941,15.527150110421982,8,0.08286437974511698,fp_v1,False
2015-11-30,95,comp2,6.9816592399312976,19.5804439752259,17.45110993806475,42,0.4548218537775339,fp_v1,False
2015-11-30,95,comp3,3.3744936979115407,15.241161826308169,14.10290456577042,16,0.04400794510504744,fp_v1,False
2015-11-30,95,comp4,16.40062574790081,19.850156436975205,18.125391092438008,24,0.30173533981722167,fp_v1,False
2015-11-30,96,comp1,16.858496474606923,20.80390437341238,18.83120042400965,8,0.0033118464103037144,fp_v1,False
2015-11-30,96,comp2,14.494260976408182,25.980190921736632,15.761582274069522,42,0.17815277295078322,fp_v1,False
2015-11-30,96,comp3,16.504889077519465,26.750507375157458,24.876268437893643,16,0.047295309005528544,fp_v1,False
2015-11-30,96,comp4,7.59196417252063,12.331311788202992,9.82827947050748,24,0.04095692392821741,fp_v1,False
2015-11-30,97,comp1,2.5378569933356108,12.309347807218167,6.344642483339026,8,0.21938030669715905,fp_v1,False
2015-11-30,97,comp2,15.681824270692468,24.09665114327167,19.371674876370943,42,0.17754470007511428,fp_v1,False
2015-11-30,97,comp3,7.248975134122118,18.005395294606945,11.266506592756942,16,0.24038662744997935,fp_v1,False
2015-11-30,97,comp4,7.562207040856072,12.296900479984176,9.742251199960439,24,0.03906079015993239,fp_v1,False
2015-11-30,98,comp1,9.791674821409345,14.883308735457161,12.649304057149122,8,0.003755199965186979,fp_v1,False
2015-11-30,98,comp2,15.475980311352373,26.58647403899839,24.466185097495977,42,0.15883651164650095,fp_v1,False
2015-11-30,98,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-11-30,98,comp4,9.719411525886969,26.64807593986018,24.62018984965045,24,0.03932108667875842,fp_v1,False
2015-11-30,99,comp1,14.256245302795362,15.782341226101419,15.01929326444839,8,0.005489430821316867,fp_v1,False
2015-11-30,99,comp2,14.776446611446064,20.121354207407435,16.18967850966343,42,0.2625456289381151,fp_v1,False
2015-11-30,99,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-11-30,99,comp4,14.135921768050984,21.8789656336888,15.4026939433333,24,0.2699064085901073,fp_v1,False
2015-11-30,100,comp1,8.600372838942214,22.004900503900256,11.844930842709733,8,0.04481698991928895,fp_v1,False
2015-11-30,100,comp2,14.2084367222287,20.913504458970348,17.561457947355084,42,0.29836659778858576,fp_v1,False
2015-11-30,100,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-11-30,100,comp4,7.5937050117760005,12.318741598460015,9.796853996150038,24,0.03899099125950649,fp_v1,False
2015-12-07,1,comp1,11.77882463810791,23.069722673718303,21.674306684295757,8,0.0045204797987763645,fp_v1,False
2015-12-07,1,comp2,9.297863630188765,13.81775209430424,11.557807862246502,42,0.1781953590180321,fp_v1,False
2015-12-07,1,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,1,comp4,9.033870693715249,13.341246507635699,11.187558600675473,24,0.22196751130475223,fp_v1,False
2015-12-07,2,comp1,16.67395319289131,19.91848829822283,18.29622074555707,8,0.0033697735308010034,fp_v1,False
2015-12-07,2,comp2,7.413745418188944,19.188623544875195,16.38092518150621,42,0.2940945586912378,fp_v1,False
2015-12-07,2,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,2,comp4,7.548874273251213,12.266728433600601,9.666821084001501,24,0.041742196899881,fp_v1,False
2015-12-07,3,comp1,16.215127677889054,19.803781919472264,18.009454798680657,8,0.0031501546587086745,fp_v1,False
2015-12-07,3,comp2,14.486874098788437,22.50392477641968,15.624703485530844,42,0.06894130432596407,fp_v1,False
2015-12-07,3,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-12-07,3,comp4,7.59561377442593,12.321555429574882,9.803888573937208,24,0.03899099125950649,fp_v1,False
2015-12-07,4,comp1,16.669497804603584,19.917374451150895,18.29343612787724,8,0.0033368477806849737,fp_v1,False
2015-12-07,4,comp2,2.3113568653681122,15.232807413397786,5.77839216342028,42,0.13213551972601995,fp_v1,False
2015-12-07,4,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-12-07,4,comp4,7.593746001516761,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,5,comp1,16.695208953245753,19.92380223831144,18.309505595778596,8,0.0030390063674777547,fp_v1,False
2015-12-07,5,comp2,12.020817108166211,21.603136994615014,16.78873588149928,42,0.26901282402311205,fp_v1,False
2015-12-07,5,comp3,3.4069186594162995,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-12-07,5,comp4,7.644907879608655,12.353006835829104,9.882517089572763,24,0.04095692392821741,fp_v1,False
2015-12-07,6,comp1,9.083664483946396,12.770916120986598,10.9272903024665,8,0.0038531301954229415,fp_v1,False
2015-12-07,6,comp2,14.526040774175378,22.606131938940205,15.722620173998196,42,0.07250097906993162,fp_v1,False
2015-12-07,6,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,6,comp4,7.5934691874584725,12.318741598460015,9.796853996150038,24,0.03899099125950649,fp_v1,False
2015-12-07,7,comp1,9.399348408268441,21.822807502315868,12.0312211618292,8,0.007496907831265721,fp_v1,False
2015-12-07,7,comp2,10.17417547733421,21.90591030443751,13.927156012209895,42,0.2822258964689902,fp_v1,False
2015-12-07,7,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,7,comp4,7.541392467460317,12.309009131022174,9.772522827555434,24,0.03932108667875842,fp_v1,False
2015-12-07,8,comp1,13.327801636426646,19.982539450141704,17.71583533987133,8,0.004559035926028442,fp_v1,False
2015-12-07,8,comp2,9.441871088613311,15.708173136965115,12.550454145606757,42,0.15104205357211795,fp_v1,False
2015-12-07,8,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,8,comp4,10.450768061504554,15.295110551011874,14.237776377529686,24,0.2941997007225973,fp_v1,False
2015-12-07,9,comp1,16.624380110797812,19.906095027699454,18.265237569248633,8,0.004363140034721897,fp_v1,False
2015-12-07,9,comp2,7.267419374926415,14.557173136177513,7.794205659680439,42,0.1336351684059439,fp_v1,False
2015-12-07,9,comp3,3.37935679848787,15.245630473848902,14.114076184622256,16,0.04428066907072494,fp_v1,False
2015-12-07,9,comp4,7.5161397767164635,12.268225435234868,9.670563588087168,24,0.040138722702286786,fp_v1,False
2015-12-07,10,comp1,10.051552599293753,19.0228594939118,16.057148734779492,8,0.008931188511723902,fp_v1,False
2015-12-07,10,comp2,9.56471868448254,22.06869439206446,12.358156077913408,42,0.2581312119682738,fp_v1,False
2015-12-07,10,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,10,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,11,comp1,16.667336496292233,19.91683412407306,18.292085310182646,8,0.0031008881725795526,fp_v1,False
2015-12-07,11,comp2,9.858040336167901,18.623701161098797,13.750484982716468,42,0.21571425394492222,fp_v1,False
2015-12-07,11,comp3,8.356196081565079,13.095172419794048,10.725684250679564,16,0.19763347979007345,fp_v1,False
2015-12-07,11,comp4,7.597164076543326,12.321482209499726,9.803705523749313,24,0.03899099125950649,fp_v1,False
2015-12-07,12,comp1,16.641858878556647,19.91046471963916,18.276161799097903,8,0.00342865867600528,fp_v1,False
2015-12-07,12,comp2,8.866555260739267,13.345765929603061,11.106160595171163,42,0.13694755623398797,fp_v1,False
2015-12-07,12,comp3,3.400570140210715,15.247577010295737,14.11894252573934,16,0.04455863349434952,fp_v1,False
2015-12-07,12,comp4,7.598018570775949,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,13,comp1,9.827196696898229,15.283429324420249,14.208573311050621,8,0.04819243369445294,fp_v1,False
2015-12-07,13,comp2,14.546279501250128,19.474684594760884,17.186711486902208,42,0.5054384464437448,fp_v1,False
2015-12-07,13,comp3,3.3744936979115407,15.241161826308169,14.10290456577042,16,0.04400794510504744,fp_v1,False
2015-12-07,13,comp4,1.4000000000000001,5.6000000000000005,3.5,24,0.8108322302128353,fp_v1,False
2015-12-07,14,comp1,2.978716927068646,19.39787274464094,7.3308194566692855,8,0.10591933871024846,fp_v1,False
2015-12-07,14,comp2,15.048858367562444,19.95000933313334,17.363111554196927,42,0.1251804953061086,fp_v1,False
2015-12-07,14,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,14,comp4,7.600030025052945,12.323226050515759,9.808065126289398,24,0.039252754056221105,fp_v1,False
2015-12-07,15,comp1,10.109602269296195,22.62454190355866,18.946344357529984,8,0.02486608061545834,fp_v1,False
2015-12-07,15,comp2,3.2867162237752074,11.90956402514077,8.773910062851927,42,0.20163779725342657,fp_v1,False
2015-12-07,15,comp3,2.9921392706248637,15.177120712355094,7.6978444078333625,16,0.04400422722457172,fp_v1,False
2015-12-07,15,comp4,8.886024790855666,13.981110507294371,11.43356764907502,24,0.13027808075848818,fp_v1,False
2015-12-07,16,comp1,16.627312437578937,21.965493345756244,19.22449495701638,8,0.009803040936916366,fp_v1,False
2015-12-07,16,comp2,15.099786406176003,23.113266492429553,21.78316623107388,42,0.13489305233972865,fp_v1,False
2015-12-07,16,comp3,8.548566278620598,17.751306997075822,11.871369210456477,16,0.37434847580016317,fp_v1,False
2015-12-07,16,comp4,7.596988641173759,12.323226050515759,9.808065126289398,24,0.039252754056221105,fp_v1,False
2015-12-07,17,comp1,9.361885005966755,22.848791774068392,21.121979435170974,8,0.1333822012093977,fp_v1,False
2015-12-07,17,comp2,15.459663548026638,21.553221657421197,18.412676972530633,42,0.15735355784099936,fp_v1,False
2015-12-07,17,comp3,3.3744936979115407,15.241161826308169,14.10290456577042,16,0.04400794510504744,fp_v1,False
2015-12-07,17,comp4,1.461319936630632,5.845279746522528,3.6532998415765796,24,0.4700888607016488,fp_v1,False
2015-12-07,18,comp1,7.327079849636034,22.728742411188936,19.34708232262249,8,0.0914159102904568,fp_v1,False
2015-12-07,18,comp2,4.1511664697144,22.621822492462297,7.715717255257756,42,0.2816912541000826,fp_v1,False
2015-12-07,18,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,18,comp4,9.183616942839352,19.541077775106423,17.352694437766058,24,0.33306706365977484,fp_v1,False
2015-12-07,19,comp1,4.578093379281883,22.950873913263756,21.37718478315939,8,0.14110094856769637,fp_v1,False
2015-12-07,19,comp2,4.292789049804147,21.06499752177671,17.851895311464162,42,0.2848013734304422,fp_v1,False
2015-12-07,19,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-12-07,19,comp4,7.576933628675181,12.306712993431884,9.76678248357971,24,0.03906079015993239,fp_v1,False
2015-12-07,20,comp1,9.142983364055194,12.87143892485448,11.007211144454837,8,0.008431974458715661,fp_v1,False
2015-12-07,20,comp2,9.133934523295709,12.783483630823927,10.958709077059819,42,0.43915939725071224,fp_v1,False
2015-12-07,20,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-12-07,20,comp4,12.755165973522224,22.82527709709668,21.0631927427417,24,0.4840378408143065,fp_v1,False
2015-12-07,21,comp1,9.148477848951401,12.78711946223785,10.967798655594626,8,0.003442831752098704,fp_v1,False
2015-12-07,21,comp2,14.486874098788437,22.50392477641968,15.624703485530844,42,0.06894130432596407,fp_v1,False
2015-12-07,21,comp3,9.583798216333733,18.437124664589213,12.81663790099828,16,0.2469721248439255,fp_v1,False
2015-12-07,21,comp4,7.59776505061537,12.323907091605138,9.809767729012846,24,0.03932108667875842,fp_v1,False
2015-12-07,22,comp1,16.677807631341036,19.91945190783526,18.298629769588146,8,0.0030490974389987754,fp_v1,False
2015-12-07,22,comp2,11.161423143457888,22.69242893647959,19.699210430717795,42,0.40895152999547857,fp_v1,False
2015-12-07,22,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-12-07,22,comp4,7.591016869561603,12.318191584276054,9.795478960690136,24,0.03906079015993239,fp_v1,False
2015-12-07,23,comp1,16.681751191642576,19.920437797910644,18.30109449477661,8,0.0033295397445476816,fp_v1,False
2015-12-07,23,comp2,11.020198834143207,18.865944178286963,15.638252984566993,42,0.20963532994668024,fp_v1,False
2015-12-07,23,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-12-07,23,comp4,11.868838068390424,21.736857587873644,17.364062686960327,24,0.7046359702854953,fp_v1,False
2015-12-07,24,comp1,16.584606262409324,19.89615156560233,18.240378914005827,8,0.00471132825142665,fp_v1,False
2015-12-07,24,comp2,1.4000000000000001,5.6000000000000005,3.5,42,0.24026011709282158,fp_v1,False
2015-12-07,24,comp3,3.4049097113919546,15.246133829111729,14.115334572779323,16,0.04400794510504744,fp_v1,False
2015-12-07,24,comp4,21.16699907750319,23.291749769375798,22.22937442343949,24,0.2568437390204124,fp_v1,False
2015-12-07,25,comp1,9.44348254108184,21.86661101750346,12.078539709131492,8,0.009045983438231079,fp_v1,False
2015-12-07,25,comp2,14.302150803483661,23.005969689461992,21.514924223654976,42,0.3825194206286658,fp_v1,False
2015-12-07,25,comp3,3.3295571256535785,15.246482666961601,14.116206667404002,16,0.04400422722457172,fp_v1,False
2015-12-07,25,comp4,7.576933628675181,12.306712993431884,9.76678248357971,24,0.03906079015993239,fp_v1,False
2015-12-07,26,comp1,12.994855208239487,18.956445944496515,15.923076926952422,8,0.0035704481457635817,fp_v1,False
2015-12-07,26,comp2,14.517122381047356,22.577555456672556,15.693415206101813,42,0.07250097906993162,fp_v1,False
2015-12-07,26,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-12-07,26,comp4,7.544290745268775,12.274247525808928,9.685618814522318,24,0.039252754056221105,fp_v1,False
2015-12-07,27,comp1,14.377167962127517,15.594291990531879,14.985729976329699,8,0.003092812439457907,fp_v1,False
2015-12-07,27,comp2,14.041072427151375,17.211913119491292,15.070194186802574,42,0.2476437173095589,fp_v1,False
2015-12-07,27,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,27,comp4,7.596856699728752,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,28,comp1,4.346199638760675,19.52481156348627,17.312028908715675,8,0.037743965689721756,fp_v1,False
2015-12-07,28,comp2,3.205647277498703,19.188854510521328,16.472136276303317,42,0.4379232185570928,fp_v1,False
2015-12-07,28,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,28,comp4,7.600030025052945,12.323226050515759,9.808065126289398,24,0.039252754056221105,fp_v1,False
2015-12-07,29,comp1,2.8524380533955527,12.294264072584703,7.045275885680713,8,0.12101601905589507,fp_v1,False
2015-12-07,29,comp2,14.896260454814863,23.02579010711103,21.564475267777567,42,0.11565239850354757,fp_v1,False
2015-12-07,29,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,29,comp4,7.502564849919252,12.227879484731524,9.569698711828808,24,0.040249763904422815,fp_v1,False
2015-12-07,30,comp1,9.586830545211958,14.967371463764168,12.368821527647128,8,0.0030490332408953926,fp_v1,False
2015-12-07,30,comp2,14.486874098788437,22.50392477641968,15.624703485530844,42,0.06894130432596407,fp_v1,False
2015-12-07,30,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,30,comp4,7.5936913744571655,12.31946399635929,9.798659990898225,24,0.03906079015993239,fp_v1,False
2015-12-07,31,comp1,16.671878448860692,19.917969612215174,18.29492403053793,8,0.0030390063674777547,fp_v1,False
2015-12-07,31,comp2,8.17199350141068,20.49417496628693,12.027286221839848,42,0.24894376773605947,fp_v1,False
2015-12-07,31,comp3,2.8241843235305337,14.938020096403706,7.033548215105774,16,0.04400794510504744,fp_v1,False
2015-12-07,31,comp4,7.5739285789870125,12.337974272502848,9.84493568125712,24,0.03998162908694265,fp_v1,False
2015-12-07,32,comp1,16.653581980390182,19.913395495097546,18.283488737743863,8,0.0030390063674777547,fp_v1,False
2015-12-07,32,comp2,14.26853499061536,20.282601630778835,17.15929635616948,42,0.36249082483570494,fp_v1,False
2015-12-07,32,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,32,comp4,8.952029706828576,13.789024115411033,11.370526911119804,24,0.20909301985419854,fp_v1,False
2015-12-07,33,comp1,16.695208953245753,19.92380223831144,18.309505595778596,8,0.0030390063674777547,fp_v1,False
2015-12-07,33,comp2,15.496749152666393,19.654258840767344,17.635647101918355,42,0.16072409386165215,fp_v1,False
2015-12-07,33,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,33,comp4,10.784548201710502,22.72231516813261,20.36017129804808,24,0.4068339796307355,fp_v1,False
2015-12-07,34,comp1,16.748101667067232,19.937025416766808,18.34256354191702,8,0.004108867969716756,fp_v1,False
2015-12-07,34,comp2,2.7050612136022627,18.55004879673929,6.762653034005656,42,0.2229405627500748,fp_v1,False
2015-12-07,34,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,34,comp4,7.592287442077661,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,35,comp1,9.14066439219448,13.234328366977863,11.187496379586172,8,0.005531435362747706,fp_v1,False
2015-12-07,35,comp2,14.486874098788437,22.50392477641968,15.624703485530844,42,0.06894130432596407,fp_v1,False
2015-12-07,35,comp3,9.084273603034875,13.388913949687169,11.236593776361023,16,0.4893272140749216,fp_v1,False
2015-12-07,35,comp4,7.431195802842097,12.188110114455295,9.470275286138236,24,0.03932108667875842,fp_v1,False
2015-12-07,36,comp1,8.988415550022522,13.028874918007826,11.008645234015175,8,0.007310829973531128,fp_v1,False
2015-12-07,36,comp2,9.950131944175673,22.27725480895765,13.41847156898146,42,0.15843481266529358,fp_v1,False
2015-12-07,36,comp3,3.3562720547465648,15.23597134193224,14.089928354830601,16,0.04400422722457172,fp_v1,False
2015-12-07,36,comp4,7.598321350048072,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,37,comp1,9.579144002885126,14.927208723274099,12.125181349335005,8,0.007079135219975896,fp_v1,False
2015-12-07,37,comp2,10.901554767168056,22.629433507166606,15.26662257070036,42,0.31054417940786383,fp_v1,False
2015-12-07,37,comp3,2.9918963609235156,15.222994707592747,14.057486768981866,16,0.04400794510504744,fp_v1,False
2015-12-07,37,comp4,12.597514328439406,22.145862628124338,18.10239930144257,24,0.8728311650348934,fp_v1,False
2015-12-07,38,comp1,4.863334002999939,11.521949732877971,7.513075127577246,8,0.2093462797572856,fp_v1,False
2015-12-07,38,comp2,4.782980957019037,18.900660053571382,14.172383898798929,42,0.13448102510473792,fp_v1,False
2015-12-07,38,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
2015-12-07,38,comp4,1.4000000000000001,5.6000000000000005,3.5,24,0.1293058450171083,fp_v1,False
2015-12-07,39,comp1,17.20242263618277,22.228097194484402,19.671690487094683,8,0.008076838633885742,fp_v1,False
2015-12-07,39,comp2,15.08270637962993,19.643260980807938,17.33424033731514,42,0.13012728972701762,fp_v1,False
2015-12-07,39,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,39,comp4,7.603273073646314,12.330020762452818,9.825051906132046,24,0.04036883690283023,fp_v1,False
2015-12-07,40,comp1,16.695208953245753,19.92380223831144,18.309505595778596,8,0.0030390063674777547,fp_v1,False
2015-12-07,40,comp2,10.260043158199498,15.422144247683725,14.076145680781051,42,0.17039480528629725,fp_v1,False
2015-12-07,40,comp3,14.805682821282556,23.17359618171234,21.933990454280853,16,0.04736340324398814,fp_v1,False
2015-12-07,40,comp4,7.513294554301254,12.301580602678094,9.640354732902908,24,0.04060412556435108,fp_v1,False
2015-12-07,41,comp1,16.564551627988912,19.89113790699723,18.22784476749307,8,0.006342312004177218,fp_v1,False
2015-12-07,41,comp2,2.519688039571332,11.299582079448504,6.29922009892833,42,0.25641562147183267,fp_v1,False
2015-12-07,41,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,41,comp4,7.585223457949422,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,42,comp1,16.61960509461521,19.904901273653802,18.262253184134508,8,0.003271480039110566,fp_v1,False
2015-12-07,42,comp2,12.887229239320376,22.431300131926413,15.378365233752415,42,0.18655875417448273,fp_v1,False
2015-12-07,42,comp3,9.839611285209036,18.88359877237201,13.650656691749262,16,0.23183872042080494,fp_v1,False
2015-12-07,42,comp4,7.44101957319472,12.134271226299735,9.33567806574934,24,0.04095692392821741,fp_v1,False
2015-12-07,43,comp1,16.651079996040696,19.912769999010173,18.281924997525437,8,0.0030390063674777547,fp_v1,False
2015-12-07,43,comp2,9.115229992494719,12.77880749812368,10.9470187453092,42,0.288599773065173,fp_v1,False
2015-12-07,43,comp3,3.4275488211768534,15.17165106451094,7.84251560629246,16,0.04456624241856511,fp_v1,False
2015-12-07,43,comp4,9.232960166540945,18.100466409462847,12.798056818794674,24,0.12054786577067356,fp_v1,False
2015-12-07,44,comp1,7.343980295152806,21.828860683463372,15.085526288855931,8,0.06181883728782571,fp_v1,False
2015-12-07,44,comp2,2.6411210418351603,22.13953423261706,6.6028026045879,42,0.2855862157427479,fp_v1,False
2015-12-07,44,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,44,comp4,7.5844861060151745,12.31645165568778,9.79112913921945,24,0.03977703273808584,fp_v1,False
2015-12-07,45,comp1,16.650407162885713,19.91260179072143,18.28150447680357,8,0.0030390063674777547,fp_v1,False
2015-12-07,45,comp2,10.19893018709114,18.96701881450508,13.899930714411548,42,0.4848007593076812,fp_v1,False
2015-12-07,45,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,45,comp4,12.865709349282714,19.028679884239796,16.07169971059949,24,0.3576620195067074,fp_v1,False
2015-12-07,46,comp1,16.670127437589617,19.917531859397407,18.29382964849351,8,0.003311315466673948,fp_v1,False
2015-12-07,46,comp2,9.63473139463252,19.427526947353137,12.6988131244956,42,0.12337965110451275,fp_v1,False
2015-12-07,46,comp3,3.39997233430637,15.245443712607795,14.113609281519485,16,0.04400422722457172,fp_v1,False
2015-12-07,46,comp4,7.598018570775949,12.322061769215424,9.80515442303856,24,0.03899099125950649,fp_v1,False
2015-12-07,47,comp1,7.491833699532172,20.318416033251275,16.944818508437532,8,0.04144460772579918,fp_v1,False
2015-12-07,47,comp2,14.444469867484482,22.691790634094335,15.811536965823786,42,0.1716595708937588,fp_v1,False
2015-12-07,47,comp3,6.087419271099051,12.441593827469568,10.10398456867392,16,0.24178046480063886,fp_v1,False
2015-12-07,47,comp4,7.6241209218735335,12.33956742668419,9.848918566710475,24,0.040249763904422815,fp_v1,False
2015-12-07,48,comp1,14.368207895543527,15.592051973885882,14.980129934714704,8,0.005264069665988446,fp_v1,False
2015-12-07,48,comp2,7.177108504364608,15.893062476707025,13.367484530753341,42,0.1456745315771893,fp_v1,False
2015-12-07,48,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,48,comp4,7.405267424475095,12.116181308894674,9.290453272236686,24,0.040249763904422815,fp_v1,False
2015-12-07,49,comp1,5.108082958510009,22.476915713264283,11.57748690334304,8,0.23084663633087787,fp_v1,False
2015-12-07,49,comp2,15.278244951090374,22.17034397048763,18.729565787543923,42,0.14086527561586648,fp_v1,False
2015-12-07,49,comp3,7.879562489699833,20.253880276383406,16.780979476606735,16,0.04400794510504744,fp_v1,False
2015-12-07,49,comp4,3.7014179690898925,22.63469235951541,19.339635617623937,24,0.6060039225736529,fp_v1,False
2015-12-07,50,comp1,2.445193378870635,21.55735853451195,6.112983447176587,8,0.1338584448847833,fp_v1,False
2015-12-07,50,comp2,7.388529225513616,22.416396858556396,15.527371568586455,42,0.14036065836518527,fp_v1,False
2015-12-07,50,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,50,comp4,7.596988641173759,12.323226050515759,9.808065126289398,24,0.039252754056221105,fp_v1,False
2015-12-07,51,comp1,2.7793299392587274,22.088664254911745,6.948324848146818,8,0.13044571765089735,fp_v1,False
2015-12-07,51,comp2,7.768514059237485,20.930359123596244,18.309792179576036,42,0.39215024029348605,fp_v1,False
2015-12-07,51,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,51,comp4,7.56051151461593,12.296900479984176,9.742251199960439,24,0.03906079015993239,fp_v1,False
2015-12-07,52,comp1,19.053800715371032,23.141772499045356,21.854431247613384,8,0.0030390063674777547,fp_v1,False
2015-12-07,52,comp2,8.834464651477099,17.583025353199734,11.88892528207029,42,0.5206834808664764,fp_v1,False
2015-12-07,52,comp3,3.4035088871069026,15.245814896565944,14.11453724141486,16,0.04396018613921383,fp_v1,False
2015-12-07,52,comp4,9.311486728931433,18.38416961004783,12.678766696958256,24,0.13854371848494418,fp_v1,False
2015-12-07,53,comp1,3.1244677455849126,17.828651641946347,8.675797476871129,8,0.06390012361134971,fp_v1,False
2015-12-07,53,comp2,3.8661791435503847,21.338363632599222,7.334299882645691,42,0.1386950171468518,fp_v1,False
2015-12-07,53,comp3,2.9891607884847624,15.239193516856652,14.097983792141632,16,0.04400422722457172,fp_v1,False
2015-12-07,53,comp4,7.5728766127983,12.320881620190017,9.80220405047504,24,0.03981551352761152,fp_v1,False
2015-12-07,54,comp1,16.656922125397386,19.914230531349347,18.285576328373367,8,0.0032639742351851147,fp_v1,False
2015-12-07,54,comp2,5.367712035087499,17.940909881254505,14.631654936769925,42,0.19899422463447114,fp_v1,False
2015-12-07,54,comp3,12.273539127645616,22.106978557990296,19.00941319786546,16,0.05307581745895503,fp_v1,False
2015-12-07,54,comp4,7.322535878123359,12.134384051371084,9.335960128427711,24,0.04095692392821741,fp_v1,False
2015-12-07,55,comp1,16.695208953245753,19.92380223831144,18.309505595778596,8,0.0030390063674777547,fp_v1,False
2015-12-07,55,comp2,14.486874098788437,22.50392477641968,15.624703485530844,42,0.06894130432596407,fp_v1,False
2015-12-07,55,comp3,3.39997233430637,15.246183024135913,14.115457560339781,16,0.04400422722457172,fp_v1,False
