component,horizon_days,feature,gain
comp3,42,error5_30d,0.0
comp3,42,err_any_30d,111.02750015258789
comp3,42,dsr_comp1,650.4748954772949
comp3,42,dsf_comp1,566.337890625
comp3,42,dsr_comp2,166.5275001525879
comp3,42,dsf_comp2,390.4979057312012
comp3,42,dsr_comp3,3940.647373199463
comp3,42,dsf_comp3,11903.718357086182
comp3,42,dsr_comp4,1965.8692932128906
comp3,42,dsf_comp4,184.7979965209961
comp3,42,dsr_comp1_per_age,643.9743957519531
comp3,42,dsr_comp2_per_age,288.341796875
comp3,42,dsr_comp3_per_age,799.9123992919922
comp3,42,dsr_comp4_per_age,232.6259002685547
comp4,7,volt_mean,16.95870018005371
comp4,7,volt_std,0.0
comp4,7,rotate_mean,20.06089973449707
comp4,7,rotate_std,0.0
comp4,7,pressure_mean,11.866900444030762
comp4,7,pressure_std,8.51574993133545
comp4,7,vibration_mean,3628.276218891144
comp4,7,vibration_std,193.16769862174988
comp4,7,n_obs,0.0
comp4,7,was_missing,0.0
comp4,7,volt_m3,31.142070293426514
comp4,7,volt_s3,28.751830577850342
comp4,7,volt_m7,35.51017093658447
comp4,7,volt_s7,274.172367811203
comp4,7,volt_m14,349.31862902641296
comp4,7,volt_s14,215.98493146896362
comp4,7,volt_m30,201.7091715335846
comp4,7,volt_s30,572.1085247993469
comp4,7,volt_trend,102.3433895111084
comp4,7,volt_z,59.035730600357056
comp4,7,volt_rng7,237.5411012172699
comp4,7,rotate_m3,15.202500104904175
comp4,7,rotate_s3,23.7149395942688
comp4,7,rotate_m7,135.40308022499084
comp4,7,rotate_s7,73.62526893615723
comp4,7,rotate_m14,201.22683906555176
comp4,7,rotate_s14,164.6385395526886
comp4,7,rotate_m30,408.82850980758667
comp4,7,rotate_s30,316.9042274951935
comp4,7,rotate_trend,71.8961091041565
comp4,7,rotate_z,9.478699922561646
comp4,7,rotate_rng7,195.38208985328674
comp4,7,pressure_m3,125.16956758499146
comp4,7,pressure_s3,26.123860120773315
comp4,7,pressure_m7,79.19247031211853
comp4,7,pressure_s7,148.3562195301056
comp4,7,pressure_m14,409.4890491962433
comp4,7,pressure_s14,314.02330017089844
comp4,7,pressure_m30,363.47077989578247
comp4,7,pressure_s30,513.0621573925018
comp4,7,pressure_trend,211.97997117042542
comp4,7,pressure_z,147.39468812942505
comp4,7,pressure_rng7,106.9380202293396
comp4,7,vibration_m3,19.514249801635742
comp4,7,vibration_s3,264.8885281085968
comp4,7,vibration_m7,78.16338920593262
comp4,7,vibration_s7,185.0190508365631
comp4,7,vibration_m14,70.5223298072815
comp4,7,vibration_s14,206.8711404800415
comp4,7,vibration_m30,242.39454102516174
comp4,7,vibration_s30,504.08718061447144
comp4,7,vibration_trend,106.7927393913269
comp4,7,vibration_z,38.45006084442139
comp4,7,vibration_rng7,238.74225044250488
comp4,7,err_any,27.85345983505249
comp4,7,error1_7d,0.0
comp4,7,error2_7d,28.635290145874023
comp4,7,error3_7d,110.95290279388428
comp4,7,error4_7d,29.788000106811523
comp4,7,error5_7d,284.5355820655823
comp4,7,err_any_7d,0.0
comp4,7,error1_30d,23.823090076446533
comp4,7,error2_30d,79.5749397277832
comp4,7,error3_30d,61.12527942657471
comp4,7,error4_30d,36.493409872055054
comp4,7,error5_30d,32.82624053955078
comp4,7,err_any_30d,228.59451866149902
comp4,7,dsr_comp1,2780.4415011405945
comp4,7,dsf_comp1,703.4588527679443
comp4,7,dsr_comp2,2136.878259420395
comp4,7,dsf_comp2,888.1547257900238
comp4,7,dsr_comp3,1970.353238582611
comp4,7,dsf_comp3,329.96736574172974
comp4,7,dsr_comp4,9446.429366350174
comp4,7,dsf_comp4,2965.037950515747
comp4,7,dsr_comp1_per_age,1330.2405669689178
comp4,7,dsr_comp2_per_age,926.7067217826843
comp4,7,dsr_comp3_per_age,903.1212341785431
comp4,7,dsr_comp4_per_age,2058.984606742859
comp4,8,volt_mean,9.294930458068848
comp4,8,volt_std,0.0
comp4,8,rotate_mean,0.0
comp4,8,rotate_std,0.0
comp4,8,pressure_mean,0.0
comp4,8,pressure_std,0.0
comp4,8,vibration_mean,3405.012677192688
comp4,8,vibration_std,46.324129581451416
comp4,8,n_obs,0.0
comp4,8,was_missing,0.0
comp4,8,volt_m3,0.0
comp4,8,volt_s3,11.229900360107422
comp4,8,volt_m7,50.16234016418457
comp4,8,volt_s7,116.25953149795532
comp4,8,volt_m14,189.2155294418335
comp4,8,volt_s14,202.87139081954956
comp4,8,volt_m30,125.07989883422852
comp4,8,volt_s30,374.08053636550903
comp4,8,volt_trend,54.89309883117676
comp4,8,volt_z,60.91731929779053
comp4,8,volt_rng7,243.35418128967285
comp4,8,rotate_m3,43.902299880981445
comp4,8,rotate_s3,0.0
comp4,8,rotate_m7,105.09945011138916
comp4,8,rotate_s7,68.61507034301758
comp4,8,rotate_m14,156.31089115142822
comp4,8,rotate_s14,133.5578088760376
comp4,8,rotate_m30,269.96073961257935
comp4,8,rotate_s30,258.2553811073303
comp4,8,rotate_trend,42.108989238739014
comp4,8,rotate_z,15.662009716033936
comp4,8,rotate_rng7,244.58896160125732
comp4,8,pressure_m3,158.25524139404297
comp4,8,pressure_s3,22.34576988220215
comp4,8,pressure_m7,57.34560012817383
comp4,8,pressure_s7,98.4694995880127
comp4,8,pressure_m14,150.23042106628418
comp4,8,pressure_s14,218.55593824386597
comp4,8,pressure_m30,588.8420372009277
comp4,8,pressure_s30,450.0732798576355
comp4,8,pressure_trend,155.96815872192383
comp4,8,pressure_z,58.442399978637695
comp4,8,pressure_rng7,16.58618974685669
comp4,8,vibration_m3,20.063469886779785
comp4,8,vibration_s3,144.77091312408447
comp4,8,vibration_m7,36.04549980163574
comp4,8,vibration_s7,80.55980014801025
comp4,8,vibration_m14,151.51422882080078
comp4,8,vibration_s14,278.9132308959961
comp4,8,vibration_m30,370.2033619880676
comp4,8,vibration_s30,508.13503980636597
comp4,8,vibration_trend,156.63397979736328
comp4,8,vibration_z,112.25067949295044
comp4,8,vibration_rng7,288.70726108551025
comp4,8,err_any,5.58991003036499
comp4,8,error1_7d,0.0
comp4,8,error2_7d,37.11629867553711
comp4,8,error3_7d,26.7716007232666
comp4,8,error4_7d,0.0
comp4,8,error5_7d,207.72763919830322
comp4,8,err_any_7d,14.998200416564941
comp4,8,error1_30d,66.47405099868774
comp4,8,error2_30d,111.10480117797852
comp4,8,error3_30d,48.4667911529541
comp4,8,error4_30d,52.16004037857056
comp4,8,error5_30d,51.64629936218262
comp4,8,err_any_30d,278.70276641845703
comp4,8,dsr_comp1,2514.8402004241943
comp4,8,dsf_comp1,589.6665372848511
comp4,8,dsr_comp2,2021.935917377472
comp4,8,dsf_comp2,1143.3123598098755
comp4,8,dsr_comp3,1777.3213949203491
comp4,8,dsf_comp3,626.4573078155518
comp4,8,dsr_comp4,9377.806377410889
comp4,8,dsf_comp4,3247.8460125923157
comp4,8,dsr_comp1_per_age,1340.9262804985046
comp4,8,dsr_comp2_per_age,849.735285282135
comp4,8,dsr_comp3_per_age,767.2077279090881
comp4,8,dsr_comp4_per_age,2327.4789686203003
comp4,14,volt_mean,0.0
comp4,14,volt_std,0.0
comp4,14,rotate_mean,0.0
comp4,14,rotate_std,0.0
comp4,14,pressure_mean,0.0
comp4,14,pressure_std,0.0
comp4,14,vibration_mean,1651.2952213287354
comp4,14,vibration_std,54.85449981689453
comp4,14,n_obs,0.0
comp4,14,was_missing,0.0
comp4,14,volt_m3,0.0
comp4,14,volt_s3,10.786600112915039
comp4,14,volt_m7,105.26380014419556
comp4,14,volt_s7,44.38259983062744
comp4,14,volt_m14,475.2515106201172
comp4,14,volt_s14,443.0985617637634
comp4,14,volt_m30,304.5322251319885
comp4,14,volt_s30,1228.5866541862488
comp4,14,volt_trend,53.89229965209961
comp4,14,volt_z,29.26959991455078
comp4,14,volt_rng7,333.5143175125122
comp4,14,rotate_m3,0.0
comp4,14,rotate_s3,0.0
comp4,14,rotate_m7,86.59680080413818
comp4,14,rotate_s7,16.646219730377197
comp4,14,rotate_m14,550.089816570282
comp4,14,rotate_s14,104.65893268585205
comp4,14,rotate_m30,658.7637915611267
comp4,14,rotate_s30,1036.3723797798157
comp4,14,rotate_trend,99.5315990447998
comp4,14,rotate_z,55.359901428222656
comp4,14,rotate_rng7,21.295599937438965
comp4,14,pressure_m3,10.219799995422363
comp4,14,pressure_s3,0.0
comp4,14,pressure_m7,141.0181484222412
comp4,14,pressure_s7,47.67348003387451
comp4,14,pressure_m14,409.82107877731323
comp4,14,pressure_s14,982.9916424751282
comp4,14,pressure_m30,1090.1789155006409
comp4,14,pressure_s30,1081.9160685539246
comp4,14,pressure_trend,150.40929889678955
comp4,14,pressure_z,26.736079216003418
comp4,14,pressure_rng7,42.48379182815552
comp4,14,vibration_m3,33.328399658203125
comp4,14,vibration_s3,125.81507682800293
comp4,14,vibration_m7,64.22057008743286
comp4,14,vibration_s7,35.704400062561035
comp4,14,vibration_m14,192.25868844985962
comp4,14,vibration_s14,365.09146881103516
comp4,14,vibration_m30,762.1437110900879
comp4,14,vibration_s30,1060.47660779953
comp4,14,vibration_trend,176.2562026977539
comp4,14,vibration_z,54.17338991165161
comp4,14,vibration_rng7,219.88906860351562
comp4,14,err_any,8.168769836425781
comp4,14,error1_7d,0.0
comp4,14,error2_7d,0.0
comp4,14,error3_7d,0.0
comp4,14,error4_7d,0.0
comp4,14,error5_7d,145.59945011138916
comp4,14,err_any_7d,21.737460136413574
comp4,14,error1_30d,163.51558017730713
comp4,14,error2_30d,457.716600894928
comp4,14,error3_30d,287.01540184020996
comp4,14,error4_30d,242.5891089439392
comp4,14,error5_30d,529.3815226554871
comp4,14,err_any_30d,460.55606174468994
comp4,14,dsr_comp1,1120.2712683677673
comp4,14,dsf_comp1,2047.8090887069702
comp4,14,dsr_comp2,1406.2962918281555
comp4,14,dsf_comp2,2350.132227420807
comp4,14,dsr_comp3,2165.8507871627808
comp4,14,dsf_comp3,1456.6000008583069
comp4,14,dsr_comp4,16844.62459230423
comp4,14,dsf_comp4,6873.395404338837
comp4,14,dsr_comp1_per_age,1514.5848393440247
comp4,14,dsr_comp2_per_age,1146.2189598083496
comp4,14,dsr_comp3_per_age,1367.864712715149
comp4,14,dsr_comp4_per_age,4871.366761207581
comp4,16,volt_mean,0.0
comp4,16,volt_std,0.0
comp4,16,rotate_mean,0.0
comp4,16,rotate_std,0.0
comp4,16,pressure_mean,0.0
comp4,16,pressure_std,0.0
comp4,16,vibration_mean,943.7319183349609
comp4,16,vibration_std,0.0
comp4,16,n_obs,0.0
comp4,16,was_missing,0.0
comp4,16,volt_m3,0.0
comp4,16,volt_s3,0.0
comp4,16,volt_m7,106.73099708557129
comp4,16,volt_s7,0.0
comp4,16,volt_m14,305.7509002685547
comp4,16,volt_s14,106.29959869384766
comp4,16,volt_m30,214.65639877319336
comp4,16,volt_s30,580.6654987335205
comp4,16,volt_trend,0.0
comp4,16,volt_z,150.39700317382812
comp4,16,volt_rng7,39.21009826660156
comp4,16,rotate_m3,0.0
comp4,16,rotate_s3,0.0
comp4,16,rotate_m7,38.77119827270508
comp4,16,rotate_s7,0.0
comp4,16,rotate_m14,136.3917999267578
comp4,16,rotate_s14,126.44309997558594
comp4,16,rotate_m30,37.47330093383789
comp4,16,rotate_s30,413.71700286865234
comp4,16,rotate_trend,22.64299964904785
comp4,16,rotate_z,0.0
comp4,16,rotate_rng7,34.46099853515625
comp4,16,pressure_m3,29.936100006103516
comp4,16,pressure_s3,0.0
comp4,16,pressure_m7,29.078100204467773
comp4,16,pressure_s7,41.46110153198242
comp4,16,pressure_m14,40.94419860839844
comp4,16,pressure_s14,537.9857940673828
comp4,16,pressure_m30,837.6171951293945
comp4,16,pressure_s30,593.1075057983398
comp4,16,pressure_trend,78.93800354003906
comp4,16,pressure_z,0.0
comp4,16,pressure_rng7,0.0
comp4,16,vibration_m3,36.904300689697266
comp4,16,vibration_s3,0.0
comp4,16,vibration_m7,0.0
comp4,16,vibration_s7,64.39839744567871
comp4,16,vibration_m14,99.6260986328125
comp4,16,vibration_s14,331.02789878845215
comp4,16,vibration_m30,311.13710021972656
comp4,16,vibration_s30,770.5672950744629
comp4,16,vibration_trend,136.21879959106445
comp4,16,vibration_z,0.0
comp4,16,vibration_rng7,118.56340026855469
comp4,16,err_any,0.0
comp4,16,error1_7d,0.0
comp4,16,error2_7d,0.0
comp4,16,error3_7d,0.0
comp4,16,error4_7d,0.0
comp4,16,error5_7d,0.0
comp4,16,err_any_7d,0.0
comp4,16,error1_30d,95.03990173339844
comp4,16,error2_30d,202.29569625854492
comp4,16,error3_30d,128.5878028869629
comp4,16,error4_30d,118.52890014648438
comp4,16,error5_30d,275.3922996520996
comp4,16,err_any_30d,145.33300018310547
comp4,16,dsr_comp1,279.77030754089355
comp4,16,dsf_comp1,1115.9471893310547
comp4,16,dsr_comp2,137.11690521240234
comp4,16,dsf_comp2,1348.582576751709
comp4,16,dsr_comp3,850.234001159668
comp4,16,dsf_comp3,677.5275993347168
comp4,16,dsr_comp4,8478.6392993927
comp4,16,dsf_comp4,4937.840682983398
comp4,16,dsr_comp1_per_age,425.05180740356445
comp4,16,dsr_comp2_per_age,413.4564037322998
comp4,16,dsr_comp3_per_age,835.7709922790527
comp4,16,dsr_comp4_per_age,2830.350917816162
comp4,21,volt_mean,0.0
comp4,21,volt_std,0.0
comp4,21,rotate_mean,0.0
comp4,21,rotate_std,0.0
comp4,21,pressure_mean,0.0
comp4,21,pressure_std,0.0
comp4,21,vibration_mean,691.8886079788208
comp4,21,vibration_std,0.0
comp4,21,n_obs,0.0
comp4,21,was_missing,0.0
comp4,21,volt_m3,22.68079948425293
comp4,21,volt_s3,0.0
comp4,21,volt_m7,57.29140090942383
comp4,21,volt_s7,106.3548002243042
comp4,21,volt_m14,623.6781229972839
comp4,21,volt_s14,157.1616973876953
comp4,21,volt_m30,727.8046445846558
comp4,21,volt_s30,1038.371066570282
comp4,21,volt_trend,9.618040084838867
comp4,21,volt_z,67.54709815979004
comp4,21,volt_rng7,270.3707060813904
comp4,21,rotate_m3,0.0
comp4,21,rotate_s3,6.537720203399658
comp4,21,rotate_m7,81.90190029144287
comp4,21,rotate_s7,49.59389877319336
comp4,21,rotate_m14,440.6751780509949
comp4,21,rotate_s14,286.5124626159668
comp4,21,rotate_m30,889.9180536270142
comp4,21,rotate_s30,925.8975806236267
comp4,21,rotate_trend,39.561500549316406
comp4,21,rotate_z,47.22006034851074
comp4,21,rotate_rng7,105.16339015960693
comp4,21,pressure_m3,39.28120040893555
comp4,21,pressure_s3,0.0
comp4,21,pressure_m7,41.51710033416748
comp4,21,pressure_s7,128.35120105743408
comp4,21,pressure_m14,300.74044132232666
comp4,21,pressure_s14,943.2738828659058
comp4,21,pressure_m30,1549.0147676467896
comp4,21,pressure_s30,1181.7384314537048
comp4,21,pressure_trend,28.693300247192383
comp4,21,pressure_z,43.62150001525879
comp4,21,pressure_rng7,33.04329013824463
comp4,21,vibration_m3,0.0
comp4,21,vibration_s3,120.65070247650146
comp4,21,vibration_m7,0.0
comp4,21,vibration_s7,68.52281093597412
comp4,21,vibration_m14,192.96563243865967
comp4,21,vibration_s14,412.79330253601074
comp4,21,vibration_m30,1275.6371955871582
comp4,21,vibration_s30,1270.9505424499512
comp4,21,vibration_trend,125.79420948028564
comp4,21,vibration_z,11.312399864196777
comp4,21,vibration_rng7,103.46655941009521
comp4,21,err_any,0.0
comp4,21,error1_7d,0.0
comp4,21,error2_7d,13.178600311279297
comp4,21,error3_7d,0.0
comp4,21,error4_7d,0.0
comp4,21,error5_7d,52.84642028808594
comp4,21,err_any_7d,0.0
comp4,21,error1_30d,193.70400142669678
comp4,21,error2_30d,355.9954023361206
comp4,21,error3_30d,318.40562629699707
comp4,21,error4_30d,68.7839002609253
comp4,21,error5_30d,534.9391746520996
comp4,21,err_any_30d,483.0057706832886
comp4,21,dsr_comp1,1413.1357798576355
comp4,21,dsf_comp1,3021.5749797821045
comp4,21,dsr_comp2,1551.9784841537476
comp4,21,dsf_comp2,3843.278793811798
comp4,21,dsr_comp3,2377.049536705017
comp4,21,dsf_comp3,1361.2946119308472
comp4,21,dsr_comp4,20115.042303562164
comp4,21,dsf_comp4,10822.698800563812
comp4,21,dsr_comp1_per_age,1933.7873177528381
comp4,21,dsr_comp2_per_age,1646.9233932495117
comp4,21,dsr_comp3_per_age,1695.8208675384521
comp4,21,dsr_comp4_per_age,7509.600685119629
comp4,24,volt_mean,0.0
comp4,24,volt_std,0.0
comp4,24,rotate_mean,0.0
comp4,24,rotate_std,0.0
comp4,24,pressure_mean,0.0
comp4,24,pressure_std,0.0
comp4,24,vibration_mean,595.4625129699707
comp4,24,vibration_std,25.18660068511963
comp4,24,n_obs,0.0
comp4,24,was_missing,0.0
comp4,24,volt_m3,0.0
comp4,24,volt_s3,0.0
comp4,24,volt_m7,141.44562149047852
comp4,24,volt_s7,118.43980312347412
comp4,24,volt_m14,446.5775637626648
comp4,24,volt_s14,95.22650051116943
comp4,24,volt_m30,1027.2225799560547
comp4,24,volt_s30,1239.6825156211853
comp4,24,volt_trend,0.0
comp4,24,volt_z,73.55449867248535
comp4,24,volt_rng7,142.4454698562622
comp4,24,rotate_m3,0.0
comp4,24,rotate_s3,0.0
comp4,24,rotate_m7,17.145200729370117
comp4,24,rotate_s7,41.96662998199463
comp4,24,rotate_m14,463.95216846466064
comp4,24,rotate_s14,304.08699131011963
comp4,24,rotate_m30,1146.1184463500977
comp4,24,rotate_s30,1195.2776126861572
comp4,24,rotate_trend,35.25069999694824
comp4,24,rotate_z,88.52099990844727
comp4,24,rotate_rng7,51.5004997253418
comp4,24,pressure_m3,0.0
comp4,24,pressure_s3,0.0
comp4,24,pressure_m7,20.73740005493164
comp4,24,pressure_s7,111.19851779937744
comp4,24,pressure_m14,304.8061304092407
comp4,24,pressure_s14,749.8439607620239
comp4,24,pressure_m30,1557.1331043243408
comp4,24,pressure_s30,1105.984275341034
comp4,24,pressure_trend,121.91497945785522
comp4,24,pressure_z,22.79259967803955
comp4,24,pressure_rng7,51.207879066467285
comp4,24,vibration_m3,0.0
comp4,24,vibration_s3,36.7859001159668
comp4,24,vibration_m7,70.65070152282715
comp4,24,vibration_s7,19.46079921722412
comp4,24,vibration_m14,459.6359453201294
comp4,24,vibration_s14,231.1021213531494
comp4,24,vibration_m30,1150.3297395706177
comp4,24,vibration_s30,1442.3407988548279
comp4,24,vibration_trend,133.38466358184814
comp4,24,vibration_z,41.62730026245117
comp4,24,vibration_rng7,170.95938920974731
comp4,24,err_any,0.0
comp4,24,error1_7d,78.62960052490234
comp4,24,error2_7d,25.068899154663086
comp4,24,error3_7d,0.0
comp4,24,error4_7d,0.0
comp4,24,error5_7d,31.73532009124756
comp4,24,err_any_7d,12.80459976196289
comp4,24,error1_30d,443.84721183776855
comp4,24,error2_30d,251.13819122314453
comp4,24,error3_30d,530.6506443023682
comp4,24,error4_30d,147.699200630188
comp4,24,error5_30d,586.1467409133911
comp4,24,err_any_30d,451.8621549606323
comp4,24,dsr_comp1,1421.6849422454834
comp4,24,dsf_comp1,3324.8630418777466
comp4,24,dsr_comp2,1919.4468116760254
comp4,24,dsf_comp2,4271.216382026672
comp4,24,dsr_comp3,3036.239290714264
comp4,24,dsf_comp3,1227.0288166999817
comp4,24,dsr_comp4,21507.16475391388
comp4,24,dsf_comp4,13168.532190322876
comp4,24,dsr_comp1_per_age,2443.1023302078247
comp4,24,dsr_comp2_per_age,1875.6779985427856
comp4,24,dsr_comp3_per_age,1732.2739152908325
comp4,24,dsr_comp4_per_age,9090.978775501251
comp4,28,volt_mean,0.0
comp4,28,volt_std,0.0
comp4,28,rotate_mean,0.0
comp4,28,rotate_std,0.0
comp4,28,pressure_mean,0.0
comp4,28,pressure_std,0.0
comp4,28,vibration_mean,378.8273630142212
comp4,28,vibration_std,0.0
comp4,28,n_obs,0.0
comp4,28,was_missing,0.0
comp4,28,volt_m3,5.626979827880859
comp4,28,volt_s3,0.0
comp4,28,volt_m7,0.0
comp4,28,volt_s7,27.296350479125977
comp4,28,volt_m14,163.14221906661987
comp4,28,volt_s14,76.84693050384521
comp4,28,volt_m30,1270.2480750083923
comp4,28,volt_s30,1690.985761642456
comp4,28,volt_trend,22.630549430847168
comp4,28,volt_z,28.47446918487549
comp4,28,volt_rng7,61.73500061035156
comp4,28,rotate_m3,0.0
comp4,28,rotate_s3,7.746319770812988
comp4,28,rotate_m7,81.32398128509521
comp4,28,rotate_s7,77.3041000366211
comp4,28,rotate_m14,348.94917011260986
comp4,28,rotate_s14,294.1456985473633
comp4,28,rotate_m30,1013.2930693626404
comp4,28,rotate_s30,1332.7370510101318
comp4,28,rotate_trend,56.47584009170532
comp4,28,rotate_z,17.62459945678711
comp4,28,rotate_rng7,58.58454084396362
comp4,28,pressure_m3,0.0
comp4,28,pressure_s3,0.0
comp4,28,pressure_m7,0.0
comp4,28,pressure_s7,42.590399742126465
comp4,28,pressure_m14,577.8956661224365
comp4,28,pressure_s14,418.05765771865845
comp4,28,pressure_m30,1282.2687449455261
comp4,28,pressure_s30,1308.0754308700562
comp4,28,pressure_trend,17.283100128173828
comp4,28,pressure_z,33.261019706726074
comp4,28,pressure_rng7,23.492390155792236
comp4,28,vibration_m3,0.0
comp4,28,vibration_s3,0.0
comp4,28,vibration_m7,120.74488973617554
comp4,28,vibration_s7,69.39610958099365
comp4,28,vibration_m14,400.59963035583496
comp4,28,vibration_s14,310.52482414245605
comp4,28,vibration_m30,742.1207065582275
comp4,28,vibration_s30,1541.3597130775452
comp4,28,vibration_trend,77.517897605896
comp4,28,vibration_z,0.0
comp4,28,vibration_rng7,67.09890174865723
comp4,28,err_any,0.0
comp4,28,error1_7d,16.63909912109375
comp4,28,error2_7d,0.0
comp4,28,error3_7d,0.0
comp4,28,error4_7d,12.318599700927734
comp4,28,error5_7d,7.829959869384766
comp4,28,err_any_7d,0.0
comp4,28,error1_30d,1012.9266033172607
comp4,28,error2_30d,248.7297706604004
comp4,28,error3_30d,421.8705892562866
comp4,28,error4_30d,243.76299858093262
comp4,28,error5_30d,886.2910737991333
comp4,28,err_any_30d,521.3052034378052
comp4,28,dsr_comp1,1616.254946231842
comp4,28,dsf_comp1,3652.6064505577087
comp4,28,dsr_comp2,2143.065043449402
comp4,28,dsf_comp2,5504.075980186462
comp4,28,dsr_comp3,3303.3746671676636
comp4,28,dsf_comp3,1762.7088956832886
comp4,28,dsr_comp4,22588.41077852249
comp4,28,dsf_comp4,15242.427265644073
comp4,28,dsr_comp1_per_age,2470.950993537903
comp4,28,dsr_comp2_per_age,2424.3348660469055
comp4,28,dsr_comp3_per_age,2296.5067524909973
comp4,28,dsr_comp4_per_age,10285.14370059967
comp4,35,volt_mean,0.0
comp4,35,volt_std,0.0
comp4,35,rotate_mean,0.0
comp4,35,rotate_std,0.0
comp4,35,pressure_mean,0.0
comp4,35,pressure_std,0.0
comp4,35,vibration_mean,0.0
comp4,35,vibration_std,0.0
comp4,35,n_obs,0.0
comp4,35,was_missing,0.0
comp4,35,volt_m3,0.0
comp4,35,volt_s3,0.0
comp4,35,volt_m7,0.0
comp4,35,volt_s7,0.0
comp4,35,volt_m14,47.00510025024414
comp4,35,volt_s14,49.393798828125
comp4,35,volt_m30,637.1531944274902
comp4,35,volt_s30,986.3179969787598
comp4,35,volt_trend,0.0
comp4,35,volt_z,48.57820129394531
comp4,35,volt_rng7,0.0
comp4,35,rotate_m3,0.0
comp4,35,rotate_s3,0.0
comp4,35,rotate_m7,0.0
comp4,35,rotate_s7,0.0
comp4,35,rotate_m14,269.68860244750977
comp4,35,rotate_s14,171.13079833984375
comp4,35,rotate_m30,572.2697982788086
comp4,35,rotate_s30,697.141206741333
comp4,35,rotate_trend,0.0
comp4,35,rotate_z,0.0
comp4,35,rotate_rng7,0.0
comp4,35,pressure_m3,27.434799194335938
comp4,35,pressure_s3,0.0
comp4,35,pressure_m7,0.0
comp4,35,pressure_s7,30.93470001220703
comp4,35,pressure_m14,276.1286029815674
comp4,35,pressure_s14,455.7327060699463
comp4,35,pressure_m30,620.4421043395996
comp4,35,pressure_s30,529.5686016082764
comp4,35,pressure_trend,273.56789779663086
comp4,35,pressure_z,138.61649703979492
comp4,35,pressure_rng7,0.0
comp4,35,vibration_m3,0.0
comp4,35,vibration_s3,0.0
comp4,35,vibration_m7,0.0
comp4,35,vibration_s7,84.43420028686523
comp4,35,vibration_m14,163.760498046875
comp4,35,vibration_s14,76.55089950561523
comp4,35,vibration_m30,154.64369773864746
comp4,35,vibration_s30,645.449296951294
comp4,35,vibration_trend,148.38490295410156
comp4,35,vibration_z,32.05149841308594
comp4,35,vibration_rng7,0.0
comp4,35,err_any,0.0
comp4,35,error1_7d,0.0
comp4,35,error2_7d,85.79409790039062
comp4,35,error3_7d,0.0
comp4,35,error4_7d,34.68880081176758
comp4,35,error5_7d,37.32699966430664
comp4,35,err_any_7d,0.0
comp4,35,error1_30d,732.1161956787109
comp4,35,error2_30d,64.43379974365234
comp4,35,error3_30d,90.88119888305664
comp4,35,error4_30d,127.0636978149414
comp4,35,error5_30d,439.3402976989746
comp4,35,err_any_30d,74.69729995727539
comp4,35,dsr_comp1,690.5274085998535
comp4,35,dsf_comp1,1955.3785953521729
comp4,35,dsr_comp2,449.21920013427734
comp4,35,dsf_comp2,3125.8777027130127
comp4,35,dsr_comp3,1772.046802520752
comp4,35,dsf_comp3,624.3344020843506
comp4,35,dsr_comp4,12767.915477752686
comp4,35,dsf_comp4,14007.405494689941
comp4,35,dsr_comp1_per_age,1353.0725078582764
comp4,35,dsr_comp2_per_age,1386.54860496521
comp4,35,dsr_comp3_per_age,1064.6731986999512
comp4,35,dsr_comp4_per_age,8746.354877471924
comp4,42,volt_mean,0.0
comp4,42,volt_std,0.0
comp4,42,rotate_mean,0.0
comp4,42,rotate_std,0.0
comp4,42,pressure_mean,0.0
comp4,42,pressure_std,0.0
comp4,42,vibration_mean,0.0
comp4,42,vibration_std,0.0
comp4,42,n_obs,0.0
comp4,42,was_missing,0.0
comp4,42,volt_m3,0.0
comp4,42,volt_s3,0.0
comp4,42,volt_m7,0.0
comp4,42,volt_s7,0.0
comp4,42,volt_m14,0.0
comp4,42,volt_s14,0.0
comp4,42,volt_m30,380.92469787597656
comp4,42,volt_s30,112.63080215454102
comp4,42,volt_trend,0.0
comp4,42,volt_z,0.0
comp4,42,volt_rng7,0.0
comp4,42,rotate_m3,0.0
comp4,42,rotate_s3,0.0
comp4,42,rotate_m7,0.0
comp4,42,rotate_s7,0.0
comp4,42,rotate_m14,0.0
comp4,42,rotate_s14,73.341796875
comp4,42,rotate_m30,284.65930938720703
comp4,42,rotate_s30,125.09249877929688
comp4,42,rotate_trend,0.0
comp4,42,rotate_z,0.0
comp4,42,rotate_rng7,0.0
comp4,42,pressure_m3,0.0
comp4,42,pressure_s3,0.0
comp4,42,pressure_m7,0.0
comp4,42,pressure_s7,0.0
comp4,42,pressure_m14,86.92340087890625
comp4,42,pressure_s14,0.0
comp4,42,pressure_m30,107.17409896850586
comp4,42,pressure_s30,106.01699829101562
comp4,42,pressure_trend,39.83810043334961
comp4,42,pressure_z,0.0
comp4,42,pressure_rng7,0.0
comp4,42,vibration_m3,0.0
comp4,42,vibration_s3,0.0
comp4,42,vibration_m7,0.0
comp4,42,vibration_s7,0.0
comp4,42,vibration_m14,0.0
comp4,42,vibration_s14,0.0
comp4,42,vibration_m30,0.0
comp4,42,vibration_s30,135.67180252075195
comp4,42,vibration_trend,0.0
comp4,42,vibration_z,0.0
comp4,42,vibration_rng7,0.0
comp4,42,err_any,0.0
comp4,42,error1_7d,0.0
comp4,42,error2_7d,0.0
comp4,42,error3_7d,0.0
comp4,42,error4_7d,0.0
