machineID,component,date,fail_date,is_emergency,label_version
32,comp2,2015-07-09,,0,label_v1
32,comp3,2015-07-09,,0,label_v1
13,comp2,2015-07-10,2015-07-10,1,label_v1
48,comp2,2015-07-10,2015-07-10,1,label_v1
71,comp1,2015-07-10,,0,label_v1
71,comp3,2015-07-10,,0,label_v1
77,comp1,2015-07-10,,0,label_v1
19,comp1,2015-07-12,,0,label_v1
53,comp1,2015-07-12,2015-07-12,1,label_v1
61,comp3,2015-07-12,,0,label_v1
62,comp2,2015-07-12,,0,label_v1
62,comp3,2015-07-12,,0,label_v1
63,comp1,2015-07-12,,0,label_v1
63,comp3,2015-07-12,,0,label_v1
70,comp1,2015-07-12,2015-07-12,1,label_v1
70,comp4,2015-07-12,,0,label_v1
80,comp2,2015-07-12,2015-07-12,1,label_v1
82,comp1,2015-07-12,,0,label_v1
100,comp3,2015-07-12,,0,label_v1
56,comp3,2015-07-13,,0,label_v1
56,comp4,2015-07-13,,0,label_v1
18,comp3,2015-07-14,,0,label_v1
44,comp3,2015-07-14,,0,label_v1
49,comp4,2015-07-14,2015-07-14,1,label_v1
50,comp3,2015-07-14,,0,label_v1
54,comp2,2015-07-14,,0,label_v1
54,comp3,2015-07-14,,0,label_v1
60,comp3,2015-07-14,,0,label_v1
98,comp4,2015-07-14,,0,label_v1
14,comp1,2015-07-15,2015-07-15,1,label_v1
14,comp3,2015-07-15,,0,label_v1
17,comp2,2015-07-15,2015-07-15,1,label_v1
28,comp4,2015-07-15,,0,label_v1
33,comp2,2015-07-15,,0,label_v1
33,comp4,2015-07-15,,0,label_v1
51,comp4,2015-07-15,2015-07-15,1,label_v1
58,comp2,2015-07-15,,0,label_v1
65,comp3,2015-07-15,,0,label_v1
67,comp2,2015-07-15,2015-07-15,1,label_v1
83,comp1,2015-07-15,2015-07-15,1,label_v1
83,comp4,2015-07-15,2015-07-15,1,label_v1
93,comp2,2015-07-15,,0,label_v1
93,comp3,2015-07-15,,0,label_v1
4,comp2,2015-07-16,2015-07-16,1,label_v1
16,comp4,2015-07-16,,0,label_v1
24,comp1,2015-07-16,,0,label_v1
24,comp2,2015-07-16,,0,label_v1
29,comp1,2015-07-16,,0,label_v1
29,comp3,2015-07-16,,0,label_v1
38,comp3,2015-07-16,,0,label_v1
41,comp3,2015-07-16,,0,label_v1
68,comp1,2015-07-16,,0,label_v1
68,comp4,2015-07-16,,0,label_v1
73,comp1,2015-07-16,2015-07-16,1,label_v1
79,comp3,2015-07-16,,0,label_v1
81,comp3,2015-07-16,,0,label_v1
81,comp4,2015-07-16,,0,label_v1
91,comp1,2015-07-16,,0,label_v1
2,comp1,2015-07-17,,0,label_v1
2,comp4,2015-07-17,,0,label_v1
9,comp2,2015-07-17,2015-07-17,1,label_v1
76,comp1,2015-07-17,,0,label_v1
96,comp2,2015-07-17,,0,label_v1
96,comp3,2015-07-17,2015-07-17,1,label_v1
99,comp1,2015-07-17,,0,label_v1
99,comp3,2015-07-17,2015-07-17,1,label_v1
10,comp2,2015-07-18,,0,label_v1
10,comp4,2015-07-18,,0,label_v1
20,comp1,2015-07-18,2015-07-18,1,label_v1
25,comp1,2015-07-18,,0,label_v1
37,comp3,2015-07-18,,0,label_v1
37,comp4,2015-07-18,2015-07-18,1,label_v1
40,comp2,2015-07-18,,0,label_v1
40,comp4,2015-07-18,,0,label_v1
52,comp4,2015-07-18,2015-07-18,1,label_v1
66,comp3,2015-07-18,,0,label_v1
1,comp1,2015-07-19,,0,label_v1
23,comp2,2015-07-19,2015-07-19,1,label_v1
59,comp1,2015-07-19,2015-07-19,1,label_v1
64,comp1,2015-07-19,,0,label_v1
64,comp4,2015-07-19,,0,label_v1
69,comp1,2015-07-19,,0,label_v1
84,comp3,2015-07-19,,0,label_v1
90,comp2,2015-07-19,,0,label_v1
92,comp4,2015-07-19,,0,label_v1
95,comp3,2015-07-19,,0,label_v1
8,comp3,2015-07-20,,0,label_v1
26,comp4,2015-07-20,,0,label_v1
35,comp2,2015-07-20,2015-07-20,1,label_v1
35,comp4,2015-07-20,,0,label_v1
42,comp4,2015-07-20,,0,label_v1
43,comp1,2015-07-20,2015-07-20,1,label_v1
55,comp3,2015-07-20,,0,label_v1
78,comp1,2015-07-20,,0,label_v1
78,comp4,2015-07-20,2015-07-20,1,label_v1
3,comp2,2015-07-21,2015-07-21,1,label_v1
6,comp2,2015-07-21,,0,label_v1
6,comp3,2015-07-21,,0,label_v1
12,comp4,2015-07-21,,0,label_v1
31,comp2,2015-07-21,,0,label_v1
36,comp3,2015-07-21,,0,label_v1
45,comp3,2015-07-21,,0,label_v1
45,comp4,2015-07-21,2015-07-21,1,label_v1
75,comp2,2015-07-21,2015-07-21,1,label_v1
46,comp2,2015-07-22,,0,label_v1
57,comp3,2015-07-22,,0,label_v1
57,comp4,2015-07-22,,0,label_v1
72,comp1,2015-07-22,,0,label_v1
74,comp2,2015-07-22,2015-07-22,1,label_v1
74,comp3,2015-07-22,,0,label_v1
86,comp4,2015-07-22,,0,label_v1
89,comp2,2015-07-22,2015-07-22,1,label_v1
94,comp2,2015-07-22,,0,label_v1
5,comp2,2015-07-23,,0,label_v1
7,comp2,2015-07-23,,0,label_v1
7,comp3,2015-07-23,,0,label_v1
47,comp4,2015-07-23,,0,label_v1
97,comp1,2015-07-23,,0,label_v1
97,comp4,2015-07-23,2015-07-23,1,label_v1
32,comp2,2015-07-24,,0,label_v1
13,comp4,2015-07-25,,0,label_v1
48,comp1,2015-07-25,2015-07-25,1,label_v1
48,comp2,2015-07-25,,0,label_v1
71,comp4,2015-07-25,2015-07-25,1,label_v1
77,comp3,2015-07-25,,0,label_v1
77,comp4,2015-07-25,,0,label_v1
87,comp2,2015-07-26,,0,label_v1
87,comp4,2015-07-26,,0,label_v1
19,comp3,2015-07-27,,0,label_v1
53,comp4,2015-07-27,,0,label_v1
61,comp3,2015-07-27,,0,label_v1
62,comp4,2015-07-27,,0,label_v1
63,comp4,2015-07-27,2015-07-27,1,label_v1
70,comp3,2015-07-27,,0,label_v1
80,comp3,2015-07-27,,0,label_v1
80,comp4,2015-07-27,,0,label_v1
82,comp1,2015-07-27,,0,label_v1
100,comp1,2015-07-27,,0,label_v1
100,comp2,2015-07-27,,0,label_v1
18,comp2,2015-07-29,2015-07-29,1,label_v1
18,comp3,2015-07-29,,0,label_v1
44,comp2,2015-07-29,2015-07-29,1,label_v1
44,comp4,2015-07-29,,0,label_v1
49,comp1,2015-07-29,,0,label_v1
49,comp3,2015-07-29,2015-07-29,1,label_v1
50,comp3,2015-07-29,,0,label_v1
54,comp2,2015-07-29,,0,label_v1
54,comp3,2015-07-29,,0,label_v1
60,comp2,2015-07-29,2015-07-29,1,label_v1
60,comp3,2015-07-29,,0,label_v1
85,comp2,2015-07-29,,0,label_v1
85,comp3,2015-07-29,,0,label_v1
98,comp2,2015-07-29,,0,label_v1
98,comp3,2015-07-29,2015-07-29,1,label_v1
14,comp2,2015-07-30,2015-07-30,1,label_v1
14,comp3,2015-07-30,,0,label_v1
17,comp1,2015-07-30,2015-07-30,1,label_v1
17,comp2,2015-07-30,,0,label_v1
28,comp4,2015-07-30,,0,label_v1
33,comp1,2015-07-30,,0,label_v1
34,comp1,2015-07-30,,0,label_v1
34,comp2,2015-07-30,,0,label_v1
39,comp1,2015-07-30,2015-07-30,1,label_v1
39,comp3,2015-07-30,,0,label_v1
51,comp2,2015-07-30,,0,label_v1
58,comp2,2015-07-30,,0,label_v1
58,comp3,2015-07-30,2015-07-30,1,label_v1
65,comp3,2015-07-30,,0,label_v1
67,comp2,2015-07-30,,0,label_v1
83,comp4,2015-07-30,,0,label_v1
93,comp1,2015-07-30,,0,label_v1
4,comp4,2015-07-31,,0,label_v1
24,comp3,2015-07-31,,0,label_v1
24,comp4,2015-07-31,2015-07-31,1,label_v1
29,comp3,2015-07-31,,0,label_v1
29,comp4,2015-07-31,,0,label_v1
38,comp2,2015-07-31,,0,label_v1
41,comp3,2015-07-31,,0,label_v1
41,comp4,2015-07-31,,0,label_v1
68,comp3,2015-07-31,,0,label_v1
68,comp4,2015-07-31,,0,label_v1
73,comp1,2015-07-31,,0,label_v1
79,comp1,2015-07-31,,0,label_v1
2,comp4,2015-08-01,,0,label_v1
9,comp1,2015-08-01,,0,label_v1
76,comp1,2015-08-01,,0,label_v1
76,comp2,2015-08-01,,0,label_v1
96,comp2,2015-08-01,,0,label_v1
99,comp1,2015-08-01,,0,label_v1
99,comp2,2015-08-01,2015-08-01,1,label_v1
10,comp2,2015-08-02,,0,label_v1
20,comp1,2015-08-02,,0,label_v1
20,comp2,2015-08-02,,0,label_v1
25,comp1,2015-08-02,,0,label_v1
37,comp3,2015-08-02,,0,label_v1
40,comp4,2015-08-02,,0,label_v1
52,comp1,2015-08-02,,0,label_v1
52,comp2,2015-08-02,2015-08-02,1,label_v1
66,comp4,2015-08-02,,0,label_v1
88,comp3,2015-08-02,,0,label_v1
1,comp1,2015-08-03,,0,label_v1
11,comp1,2015-08-03,,0,label_v1
15,comp1,2015-08-03,2015-08-03,1,label_v1
15,comp2,2015-08-03,,0,label_v1
23,comp3,2015-08-03,2015-08-03,1,label_v1
59,comp2,2015-08-03,2015-08-03,1,label_v1
64,comp2,2015-08-03,,0,label_v1
69,comp1,2015-08-03,,0,label_v1
69,comp3,2015-08-03,2015-08-03,1,label_v1
84,comp2,2015-08-03,,0,label_v1
90,comp2,2015-08-03,,0,label_v1
90,comp4,2015-08-03,,0,label_v1
92,comp1,2015-08-03,,0,label_v1
95,comp2,2015-08-03,,0,label_v1
8,comp4,2015-08-04,2015-08-04,1,label_v1
26,comp4,2015-08-04,,0,label_v1
35,comp1,2015-08-04,2015-08-04,1,label_v1
35,comp4,2015-08-04,,0,label_v1
42,comp4,2015-08-04,,0,label_v1
43,comp2,2015-08-04,2015-08-04,1,label_v1
55,comp1,2015-08-04,2015-08-04,1,label_v1
78,comp3,2015-08-04,,0,label_v1
3,comp2,2015-08-05,,0,label_v1
6,comp4,2015-08-05,,0,label_v1
12,comp4,2015-08-05,,0,label_v1
22,comp4,2015-08-05,2015-08-05,1,label_v1
31,comp1,2015-08-05,,0,label_v1
36,comp3,2015-08-05,,0,label_v1
45,comp4,2015-08-05,,0,label_v1
75,comp1,2015-08-05,,0,label_v1
21,comp2,2015-08-06,2015-08-06,1,label_v1
21,comp4,2015-08-06,2015-08-06,1,label_v1
46,comp4,2015-08-06,,0,label_v1
57,comp1,2015-08-06,,0,label_v1
57,comp3,2015-08-06,,0,label_v1
72,comp2,2015-08-06,,0,label_v1
74,comp2,2015-08-06,,0,label_v1
86,comp2,2015-08-06,,0,label_v1
89,comp3,2015-08-06,,0,label_v1
94,comp1,2015-08-06,,0,label_v1
5,comp2,2015-08-07,,0,label_v1
5,comp3,2015-08-07,,0,label_v1
30,comp2,2015-08-07,2015-08-07,1,label_v1
30,comp4,2015-08-07,2015-08-07,1,label_v1
47,comp1,2015-08-07,2015-08-07,1,label_v1
27,comp1,2015-08-08,,0,label_v1
27,comp4,2015-08-08,,0,label_v1
32,comp1,2015-08-08,2015-08-08,1,label_v1
13,comp2,2015-08-09,2015-08-09,1,label_v1
48,comp3,2015-08-09,,0,label_v1
71,comp1,2015-08-09,,0,label_v1
77,comp2,2015-08-09,,0,label_v1
87,comp1,2015-08-10,2015-08-10,1,label_v1
19,comp1,2015-08-11,,0,label_v1
19,comp3,2015-08-11,,0,label_v1
53,comp1,2015-08-11,,0,label_v1
61,comp2,2015-08-11,2015-08-11,1,label_v1
61,comp4,2015-08-11,,0,label_v1
62,comp1,2015-08-11,2015-08-11,1,label_v1
62,comp4,2015-08-11,,0,label_v1
63,comp4,2015-08-11,,0,label_v1
70,comp1,2015-08-11,,0,label_v1
80,comp1,2015-08-11,,0,label_v1
82,comp1,2015-08-11,,0,label_v1
100,comp3,2015-08-11,,0,label_v1
18,comp1,2015-08-13,,0,label_v1
18,comp2,2015-08-13,,0,label_v1
44,comp3,2015-08-13,,0,label_v1
50,comp1,2015-08-13,,0,label_v1
54,comp3,2015-08-13,,0,label_v1
54,comp4,2015-08-13,,0,label_v1
60,comp4,2015-08-13,,0,label_v1
85,comp2,2015-08-13,,0,label_v1
98,comp1,2015-08-13,2015-08-13,1,label_v1
98,comp4,2015-08-13,,0,label_v1
14,comp1,2015-08-14,,0,label_v1
17,comp2,2015-08-14,,0,label_v1
28,comp1,2015-08-14,2015-08-14,1,label_v1
28,comp3,2015-08-14,,0,label_v1
34,comp1,2015-08-14,,0,label_v1
34,comp3,2015-08-14,,0,label_v1
39,comp3,2015-08-14,,0,label_v1
51,comp2,2015-08-14,,0,label_v1
65,comp1,2015-08-14,2015-08-14,1,label_v1
65,comp2,2015-08-14,2015-08-14,1,label_v1
67,comp2,2015-08-14,,0,label_v1
67,comp3,2015-08-14,,0,label_v1
83,comp2,2015-08-14,2015-08-14,1,label_v1
83,comp4,2015-08-14,,0,label_v1
93,comp1,2015-08-14,,0,label_v1
93,comp3,2015-08-14,,0,label_v1
16,comp1,2015-08-15,,0,label_v1
16,comp3,2015-08-15,2015-08-15,1,label_v1
24,comp2,2015-08-15,,0,label_v1
24,comp3,2015-08-15,,0,label_v1
29,comp2,2015-08-15,,0,label_v1
41,comp1,2015-08-15,,0,label_v1
68,comp2,2015-08-15,2015-08-15,1,label_v1
68,comp3,2015-08-15,,0,label_v1
79,comp1,2015-08-15,,0,label_v1
79,comp2,2015-08-15,,0,label_v1
81,comp1,2015-08-15,,0,label_v1
91,comp3,2015-08-15,,0,label_v1
2,comp2,2015-08-16,,0,label_v1
9,comp4,2015-08-16,,0,label_v1
76,comp3,2015-08-16,2015-08-16,1,label_v1
96,comp4,2015-08-16,,0,label_v1
99,comp2,2015-08-16,,0,label_v1
10,comp4,2015-08-17,,0,label_v1
20,comp4,2015-08-17,2015-08-17,1,label_v1
25,comp2,2015-08-17,2015-08-17,1,label_v1
25,comp4,2015-08-17,2015-08-17,1,label_v1
37,comp2,2015-08-17,2015-08-17,1,label_v1
40,comp2,2015-08-17,2015-08-17,1,label_v1
40,comp4,2015-08-17,,0,label_v1
52,comp3,2015-08-17,,0,label_v1
66,comp2,2015-08-17,,0,label_v1
66,comp3,2015-08-17,,0,label_v1
11,comp1,2015-08-18,,0,label_v1
11,comp2,2015-08-18,,0,label_v1
15,comp3,2015-08-18,,0,label_v1
23,comp1,2015-08-18,,0,label_v1
23,comp3,2015-08-18,,0,label_v1
59,comp4,2015-08-18,2015-08-18,1,label_v1
64,comp3,2015-08-18,,0,label_v1
69,comp2,2015-08-18,2015-08-18,1,label_v1
69,comp3,2015-08-18,,0,label_v1
84,comp3,2015-08-18,,0,label_v1
84,comp4,2015-08-18,,0,label_v1
90,comp1,2015-08-18,2015-08-18,1,label_v1
90,comp3,2015-08-18,2015-08-18,1,label_v1
92,comp3,2015-08-18,2015-08-18,1,label_v1
92,comp4,2015-08-18,,0,label_v1
95,comp1,2015-08-18,,0,label_v1
95,comp4,2015-08-18,2015-08-18,1,label_v1
8,comp2,2015-08-19,,0,label_v1
26,comp2,2015-08-19,2015-08-19,1,label_v1
26,comp4,2015-08-19,,0,label_v1
35,comp2,2015-08-19,,0,label_v1
42,comp2,2015-08-19,2015-08-19,1,label_v1
43,comp3,2015-08-19,,0,label_v1
55,comp4,2015-08-19,2015-08-19,1,label_v1
78,comp1,2015-08-19,,0,label_v1
3,comp1,2015-08-20,,0,label_v1
6,comp1,2015-08-20,,0,label_v1
6,comp3,2015-08-20,,0,label_v1
12,comp2,2015-08-20,,0,label_v1
22,comp3,2015-08-20,2015-08-20,1,label_v1
31,comp2,2015-08-20,,0,label_v1
31,comp4,2015-08-20,,0,label_v1
36,comp4,2015-08-20,,0,label_v1
45,comp3,2015-08-20,,0,label_v1
75,comp2,2015-08-20,2015-08-20,1,label_v1
21,comp2,2015-08-21,,0,label_v1
46,comp4,2015-08-21,,0,label_v1
57,comp4,2015-08-21,,0,label_v1
72,comp3,2015-08-21,,0,label_v1
74,comp1,2015-08-21,,0,label_v1
74,comp4,2015-08-21,,0,label_v1
86,comp3,2015-08-21,,0,label_v1
89,comp2,2015-08-21,2015-08-21,1,label_v1
89,comp3,2015-08-21,,0,label_v1
94,comp4,2015-08-21,2015-08-21,1,label_v1
5,comp3,2015-08-22,,0,label_v1
7,comp2,2015-08-22,,0,label_v1
30,comp4,2015-08-22,,0,label_v1
47,comp1,2015-08-22,,0,label_v1
47,comp4,2015-08-22,,0,label_v1
97,comp4,2015-08-22,,0,label_v1
27,comp3,2015-08-23,,0,label_v1
32,comp2,2015-08-23,,0,label_v1
13,comp1,2015-08-24,2015-08-24,1,label_v1
13,comp3,2015-08-24,2015-08-24,1,label_v1
48,comp2,2015-08-24,,0,label_v1
48,comp4,2015-08-24,,0,label_v1
71,comp2,2015-08-24,,0,label_v1
71,comp4,2015-08-24,,0,label_v1
77,comp1,2015-08-24,,0,label_v1
87,comp3,2015-08-25,2015-08-25,1,label_v1
19,comp3,2015-08-26,,0,label_v1
53,comp3,2015-08-26,,0,label_v1
61,comp1,2015-08-26,,0,label_v1
61,comp3,2015-08-26,,0,label_v1
63,comp2,2015-08-26,,0,label_v1
63,comp3,2015-08-26,,0,label_v1
70,comp1,2015-08-26,,0,label_v1
82,comp3,2015-08-26,,0,label_v1
82,comp4,2015-08-26,,0,label_v1
100,comp4,2015-08-26,,0,label_v1
56,comp4,2015-08-27,,0,label_v1
18,comp4,2015-08-28,2015-08-28,1,label_v1
44,comp1,2015-08-28,2015-08-28,1,label_v1
44,comp4,2015-08-28,,0,label_v1
50,comp1,2015-08-28,,0,label_v1
50,comp3,2015-08-28,,0,label_v1
54,comp2,2015-08-28,,0,label_v1
60,comp1,2015-08-28,,0,label_v1
85,comp2,2015-08-28,,0,label_v1
85,comp4,2015-08-28,2015-08-28,1,label_v1
98,comp2,2015-08-28,2015-08-28,1,label_v1
98,comp4,2015-08-28,,0,label_v1
14,comp1,2015-08-29,,0,label_v1
14,comp2,2015-08-29,,0,label_v1
17,comp4,2015-08-29,2015-08-29,1,label_v1
33,comp3,2015-08-29,,0,label_v1
33,comp4,2015-08-29,2015-08-29,1,label_v1
34,comp3,2015-08-29,,0,label_v1
34,comp4,2015-08-29,,0,label_v1
39,comp1,2015-08-29,,0,label_v1
51,comp3,2015-08-29,,0,label_v1
58,comp1,2015-08-29,,0,label_v1
65,comp1,2015-08-29,,0,label_v1
65,comp3,2015-08-29,,0,label_v1
67,comp3,2015-08-29,,0,label_v1
67,comp4,2015-08-29,2015-08-29,1,label_v1
83,comp1,2015-08-29,2015-08-29,1,label_v1
93,comp1,2015-08-29,,0,label_v1
4,comp1,2015-08-30,2015-08-30,1,label_v1
24,comp2,2015-08-30,,0,label_v1
24,comp4,2015-08-30,,0,label_v1
29,comp2,2015-08-30,,0,label_v1
38,comp4,2015-08-30,2015-08-30,1,label_v1
41,comp3,2015-08-30,,0,label_v1
68,comp4,2015-08-30,,0,label_v1
73,comp3,2015-08-30,2015-08-30,1,label_v1
79,comp1,2015-08-30,,0,label_v1
81,comp1,2015-08-30,,0,label_v1
2,comp2,2015-08-31,,0,label_v1
2,comp4,2015-08-31,,0,label_v1
9,comp2,2015-08-31,2015-08-31,1,label_v1
9,comp4,2015-08-31,,0,label_v1
76,comp2,2015-08-31,,0,label_v1
96,comp3,2015-08-31,2015-08-31,1,label_v1
99,comp2,2015-08-31,,0,label_v1
99,comp3,2015-08-31,2015-08-31,1,label_v1
10,comp1,2015-09-01,,0,label_v1
10,comp3,2015-09-01,,0,label_v1
20,comp4,2015-09-01,,0,label_v1
25,comp3,2015-09-01,,0,label_v1
37,comp3,2015-09-01,,0,label_v1
40,comp4,2015-09-01,,0,label_v1
52,comp1,2015-09-01,,0,label_v1
66,comp4,2015-09-01,,0,label_v1
88,comp2,2015-09-01,2015-09-01,1,label_v1
88,comp4,2015-09-01,2015-09-01,1,label_v1
1,comp1,2015-09-02,,0,label_v1
1,comp4,2015-09-02,2015-09-02,1,label_v1
11,comp4,2015-09-02,,0,label_v1
15,comp3,2015-09-02,,0,label_v1
23,comp1,2015-09-02,,0,label_v1
23,comp2,2015-09-02,2015-09-02,1,label_v1
59,comp4,2015-09-02,,0,label_v1
64,comp3,2015-09-02,,0,label_v1
69,comp1,2015-09-02,,0,label_v1
69,comp4,2015-09-02,2015-09-02,1,label_v1
84,comp2,2015-09-02,2015-09-02,1,label_v1
84,comp4,2015-09-02,,0,label_v1
90,comp2,2015-09-02,,0,label_v1
92,comp1,2015-09-02,,0,label_v1
92,comp2,2015-09-02,2015-09-02,1,label_v1
95,comp4,2015-09-02,,0,label_v1
8,comp1,2015-09-03,,0,label_v1
26,comp1,2015-09-03,2015-09-03,1,label_v1
42,comp1,2015-09-03,,0,label_v1
42,comp2,2015-09-03,,0,label_v1
55,comp2,2015-09-03,2015-09-03,1,label_v1
78,comp4,2015-09-03,2015-09-03,1,label_v1
3,comp1,2015-09-04,,0,label_v1
3,comp4,2015-09-04,,0,label_v1
12,comp1,2015-09-04,2015-09-04,1,label_v1
22,comp1,2015-09-04,,0,label_v1
31,comp3,2015-09-04,2015-09-04,1,label_v1
36,comp2,2015-09-04,2015-09-04,1,label_v1
36,comp3,2015-09-04,,0,label_v1
45,comp1,2015-09-04,,0,label_v1
75,comp4,2015-09-04,2015-09-04,1,label_v1
21,comp3,2015-09-05,2015-09-05,1,label_v1
46,comp1,2015-09-05,,0,label_v1
57,comp1,2015-09-05,,0,label_v1
72,comp1,2015-09-05,2015-09-05,1,label_v1
74,comp1,2015-09-05,,0,label_v1
86,comp1,2015-09-05,2015-09-05,1,label_v1
89,comp2,2015-09-05,,0,label_v1
94,comp2,2015-09-05,,0,label_v1
94,comp4,2015-09-05,,0,label_v1
5,comp1,2015-09-06,2015-09-06,1,label_v1
5,comp2,2015-09-06,,0,label_v1
7,comp1,2015-09-06,,0,label_v1
30,comp2,2015-09-06,,0,label_v1
30,comp4,2015-09-06,,0,label_v1
47,comp4,2015-09-06,,0,label_v1
97,comp2,2015-09-06,,0,label_v1
97,comp3,2015-09-06,2015-09-06,1,label_v1
27,comp1,2015-09-07,,0,label_v1
32,comp2,2015-09-07,,0,label_v1
32,comp3,2015-09-07,,0,label_v1
13,comp2,2015-09-08,,0,label_v1
48,comp1,2015-09-08,2015-09-08,1,label_v1
48,comp2,2015-09-08,,0,label_v1
71,comp1,2015-09-08,,0,label_v1
87,comp2,2015-09-09,,0,label_v1
19,comp4,2015-09-10,2015-09-10,1,label_v1
62,comp2,2015-09-10,,0,label_v1
62,comp4,2015-09-10,,0,label_v1
63,comp1,2015-09-10,,0,label_v1
70,comp2,2015-09-10,,0,label_v1
70,comp3,2015-09-10,,0,label_v1
80,comp2,2015-09-10,2015-09-10,1,label_v1
82,comp1,2015-09-10,,0,label_v1
82,comp4,2015-09-10,,0,label_v1
100,comp1,2015-09-10,2015-09-10,1,label_v1
56,comp1,2015-09-11,,0,label_v1
18,comp2,2015-09-12,2015-09-12,1,label_v1
18,comp4,2015-09-12,,0,label_v1
44,comp1,2015-09-12,,0,label_v1
44,comp2,2015-09-12,,0,label_v1
49,comp2,2015-09-12,2015-09-12,1,label_v1
49,comp3,2015-09-12,2015-09-12,1,label_v1
50,comp2,2015-09-12,2015-09-12,1,label_v1
54,comp3,2015-09-12,,0,label_v1
60,comp2,2015-09-12,2015-09-12,1,label_v1
60,comp4,2015-09-12,,0,label_v1
85,comp3,2015-09-12,2015-09-12,1,label_v1
85,comp4,2015-09-12,,0,label_v1
98,comp2,2015-09-12,,0,label_v1
98,comp4,2015-09-12,,0,label_v1
14,comp2,2015-09-13,,0,label_v1
17,comp2,2015-09-13,,0,label_v1
28,comp4,2015-09-13,,0,label_v1
33,comp3,2015-09-13,,0,label_v1
34,comp3,2015-09-13,,0,label_v1
39,comp2,2015-09-13,,0,label_v1
39,comp4,2015-09-13,,0,label_v1
51,comp2,2015-09-13,2015-09-13,1,label_v1
58,comp4,2015-09-13,,0,label_v1
65,comp4,2015-09-13,2015-09-13,1,label_v1
67,comp2,2015-09-13,2015-09-13,1,label_v1
83,comp2,2015-09-13,2015-09-13,1,label_v1
93,comp2,2015-09-13,,0,label_v1
4,comp3,2015-09-14,,0,label_v1
4,comp4,2015-09-14,,0,label_v1
16,comp1,2015-09-14,,0,label_v1
16,comp4,2015-09-14,,0,label_v1
24,comp2,2015-09-14,,0,label_v1
38,comp3,2015-09-14,,0,label_v1
41,comp1,2015-09-14,,0,label_v1
41,comp3,2015-09-14,,0,label_v1
68,comp2,2015-09-14,,0,label_v1
68,comp4,2015-09-14,,0,label_v1
73,comp4,2015-09-14,2015-09-14,1,label_v1
79,comp2,2015-09-14,2015-09-14,1,label_v1
81,comp1,2015-09-14,,0,label_v1
91,comp1,2015-09-14,2015-09-14,1,label_v1
9,comp1,2015-09-15,2015-09-15,1,label_v1
9,comp4,2015-09-15,,0,label_v1
76,comp2,2015-09-15,,0,label_v1
76,comp4,2015-09-15,,0,label_v1
96,comp3,2015-09-15,,0,label_v1
99,comp1,2015-09-15,,0,label_v1
99,comp3,2015-09-15,,0,label_v1
10,comp1,2015-09-16,,0,label_v1
10,comp2,2015-09-16,,0,label_v1
20,comp1,2015-09-16,,0,label_v1
25,comp1,2015-09-16,,0,label_v1
25,comp3,2015-09-16,,0,label_v1
37,comp2,2015-09-16,2015-09-16,1,label_v1
37,comp3,2015-09-16,,0,label_v1
40,comp1,2015-09-16,,0,label_v1
40,comp4,2015-09-16,,0,label_v1
52,comp3,2015-09-16,,0,label_v1
66,comp4,2015-09-16,,0,label_v1
88,comp1,2015-09-16,,0,label_v1
1,comp2,2015-09-17,,0,label_v1
11,comp2,2015-09-17,,0,label_v1
15,comp1,2015-09-17,,0,label_v1
59,comp2,2015-09-17,,0,label_v1
64,comp1,2015-09-17,,0,label_v1
64,comp4,2015-09-17,2015-09-17,1,label_v1
84,comp2,2015-09-17,,0,label_v1
90,comp4,2015-09-17,,0,label_v1
92,comp1,2015-09-17,,0,label_v1
95,comp1,2015-09-17,,0,label_v1
95,comp3,2015-09-17,2015-09-17,1,label_v1
8,comp1,2015-09-18,,0,label_v1
26,comp3,2015-09-18,,0,label_v1
35,comp1,2015-09-18,2015-09-18,1,label_v1
35,comp4,2015-09-18,2015-09-18,1,label_v1
42,comp3,2015-09-18,2015-09-18,1,label_v1
42,comp4,2015-09-18,,0,label_v1
43,comp2,2015-09-18,,0,label_v1
55,comp3,2015-09-18,,0,label_v1
78,comp1,2015-09-18,,0,label_v1
3,comp1,2015-09-19,,0,label_v1
3,comp3,2015-09-19,,0,label_v1
6,comp3,2015-09-19,,0,label_v1
12,comp1,2015-09-19,,0,label_v1
22,comp2,2015-09-19,2015-09-19,1,label_v1
31,comp4,2015-09-19,,0,label_v1
36,comp4,2015-09-19,,0,label_v1
45,comp2,2015-09-19,,0,label_v1
75,comp4,2015-09-19,,0,label_v1
21,comp4,2015-09-20,2015-09-20,1,label_v1
46,comp1,2015-09-20,,0,label_v1
57,comp1,2015-09-20,,0,label_v1
72,comp1,2015-09-20,,0,label_v1
86,comp4,2015-09-20,,0,label_v1
89,comp2,2015-09-20,,0,label_v1
94,comp2,2015-09-20,,0,label_v1
94,comp4,2015-09-20,,0,label_v1
5,comp1,2015-09-21,,0,label_v1
5,comp4,2015-09-21,,0,label_v1
7,comp1,2015-09-21,,0,label_v1
7,comp4,2015-09-21,2015-09-21,1,label_v1
30,comp4,2015-09-21,,0,label_v1
47,comp3,2015-09-21,2015-09-21,1,label_v1
97,comp1,2015-09-21,,0,label_v1
27,comp2,2015-09-22,,0,label_v1
27,comp3,2015-09-22,,0,label_v1
32,comp3,2015-09-22,,0,label_v1
32,comp4,2015-09-22,2015-09-22,1,label_v1
13,comp3,2015-09-23,,0,label_v1
