model,machineID,start,end,duration_hours
IQR,75,2015-10-24 09:00:00,2015-10-24 09:00:00,1.0
IQR,75,2015-10-25 07:00:00,2015-10-25 07:00:00,1.0
IQR,75,2015-10-25 21:00:00,2015-10-25 21:00:00,1.0
IQR,75,2015-10-26 04:00:00,2015-10-26 04:00:00,1.0
IQR,75,2015-10-26 12:00:00,2015-10-26 12:00:00,1.0
IQR,75,2015-10-28 18:00:00,2015-10-28 18:00:00,1.0
IQR,75,2015-11-02 17:00:00,2015-11-02 17:00:00,1.0
IQR,75,2015-11-07 13:00:00,2015-11-07 13:00:00,1.0
IQR,75,2015-11-08 05:00:00,2015-11-08 05:00:00,1.0
IQR,75,2015-11-12 05:00:00,2015-11-12 05:00:00,1.0
IQR,75,2015-11-12 08:00:00,2015-11-12 08:00:00,1.0
IQR,75,2015-11-12 10:00:00,2015-11-12 10:00:00,1.0
IQR,75,2015-11-12 12:00:00,2015-11-12 12:00:00,1.0
IQR,75,2015-11-12 14:00:00,2015-11-12 15:00:00,2.0
IQR,75,2015-11-12 18:00:00,2015-11-12 19:00:00,2.0
IQR,75,2015-11-12 22:00:00,2015-11-12 22:00:00,1.0
IQR,75,2015-11-13 03:00:00,2015-11-13 04:00:00,2.0
IQR,75,2015-11-13 08:00:00,2015-11-13 09:00:00,2.0
IQR,75,2015-11-13 11:00:00,2015-11-13 11:00:00,1.0
IQR,75,2015-11-13 14:00:00,2015-11-13 14:00:00,1.0
IQR,75,2015-11-13 17:00:00,2015-11-13 17:00:00,1.0
IQR,75,2015-11-13 19:00:00,2015-11-13 21:00:00,3.0
IQR,75,2015-11-14 00:00:00,2015-11-14 00:00:00,1.0
IQR,75,2015-11-14 03:00:00,2015-11-14 03:00:00,1.0
IQR,75,2015-11-14 11:00:00,2015-11-14 12:00:00,2.0
IQR,75,2015-11-17 00:00:00,2015-11-17 00:00:00,1.0
IQR,75,2015-11-17 11:00:00,2015-11-17 11:00:00,1.0
IQR,75,2015-11-20 07:00:00,2015-11-20 07:00:00,1.0
IQR,75,2015-11-20 14:00:00,2015-11-20 14:00:00,1.0
IQR,75,2015-11-21 03:00:00,2015-11-21 03:00:00,1.0
IQR,75,2015-11-23 03:00:00,2015-11-23 03:00:00,1.0
IQR,75,2015-11-27 12:00:00,2015-11-27 12:00:00,1.0
IQR,75,2015-11-27 14:00:00,2015-11-27 15:00:00,2.0
IQR,75,2015-11-27 17:00:00,2015-11-27 17:00:00,1.0
IQR,75,2015-11-27 23:00:00,2015-11-28 00:00:00,2.0
IQR,75,2015-11-28 05:00:00,2015-11-28 05:00:00,1.0
IQR,75,2015-11-28 09:00:00,2015-11-28 09:00:00,1.0
IQR,75,2015-11-28 11:00:00,2015-11-28 11:00:00,1.0
IQR,75,2015-11-28 16:00:00,2015-11-28 16:00:00,1.0
IQR,75,2015-11-28 18:00:00,2015-11-28 20:00:00,3.0
IQR,75,2015-11-28 22:00:00,2015-11-28 22:00:00,1.0
IQR,75,2015-11-29 06:00:00,2015-11-29 06:00:00,1.0
IQR,75,2015-11-29 08:00:00,2015-11-29 08:00:00,1.0
IQR,75,2015-11-29 11:00:00,2015-11-29 11:00:00,1.0
IQR,75,2015-11-30 14:00:00,2015-11-30 14:00:00,1.0
IQR,75,2015-12-06 10:00:00,2015-12-06 10:00:00,1.0
IQR,75,2015-12-13 03:00:00,2015-12-13 03:00:00,1.0
IQR,75,2015-12-14 13:00:00,2015-12-14 13:00:00,1.0
IQR,75,2015-12-15 03:00:00,2015-12-15 03:00:00,1.0
IQR,75,2015-12-15 22:00:00,2015-12-15 22:00:00,1.0
IQR,75,2015-12-16 07:00:00,2015-12-16 07:00:00,1.0
IQR,75,2015-12-19 04:00:00,2015-12-19 04:00:00,1.0
IQR,75,2015-12-20 04:00:00,2015-12-20 04:00:00,1.0
IQR,75,2015-12-20 13:00:00,2015-12-20 14:00:00,2.0
IQR,75,2015-12-21 06:00:00,2015-12-21 06:00:00,1.0
IQR,75,2015-12-22 09:00:00,2015-12-22 09:00:00,1.0
IQR,75,2015-12-22 19:00:00,2015-12-22 20:00:00,2.0
IQR,75,2015-12-24 06:00:00,2015-12-24 06:00:00,1.0
IQR,75,2015-12-26 00:00:00,2015-12-26 00:00:00,1.0
IQR,75,2015-12-26 14:00:00,2015-12-26 14:00:00,1.0
IQR,75,2015-12-27 11:00:00,2015-12-27 11:00:00,1.0
IQR,75,2015-12-27 17:00:00,2015-12-27 17:00:00,1.0
IQR,75,2016-01-01 03:00:00,2016-01-01 03:00:00,1.0
IQR,75,2016-01-01 05:00:00,2016-01-01 05:00:00,1.0
IQR,76,2015-10-20 23:00:00,2015-10-20 23:00:00,1.0
IQR,76,2015-10-21 15:00:00,2015-10-21 15:00:00,1.0
IQR,76,2015-10-22 05:00:00,2015-10-22 05:00:00,1.0
IQR,76,2015-10-23 17:00:00,2015-10-23 17:00:00,1.0
IQR,76,2015-10-28 00:00:00,2015-10-28 00:00:00,1.0
IQR,76,2015-10-28 05:00:00,2015-10-28 05:00:00,1.0
IQR,76,2015-10-30 23:00:00,2015-10-30 23:00:00,1.0
IQR,76,2015-11-01 15:00:00,2015-11-01 15:00:00,1.0
IQR,76,2015-11-02 03:00:00,2015-11-02 03:00:00,1.0
IQR,76,2015-11-02 05:00:00,2015-11-02 06:00:00,2.0
IQR,76,2015-11-02 10:00:00,2015-11-02 10:00:00,1.0
IQR,76,2015-11-02 20:00:00,2015-11-02 20:00:00,1.0
IQR,76,2015-11-08 20:00:00,2015-11-08 20:00:00,1.0
IQR,76,2015-11-09 12:00:00,2015-11-09 12:00:00,1.0
IQR,76,2015-11-12 20:00:00,2015-11-12 20:00:00,1.0
IQR,76,2015-11-12 22:00:00,2015-11-12 22:00:00,1.0
IQR,76,2015-11-13 13:00:00,2015-11-13 13:00:00,1.0
IQR,76,2015-11-13 22:00:00,2015-11-13 23:00:00,2.0
IQR,76,2015-11-14 01:00:00,2015-11-14 01:00:00,1.0
IQR,76,2015-11-14 06:00:00,2015-11-14 06:00:00,1.0
IQR,76,2015-11-14 08:00:00,2015-11-14 08:00:00,1.0
IQR,76,2015-11-14 14:00:00,2015-11-14 14:00:00,1.0
IQR,76,2015-11-14 17:00:00,2015-11-14 17:00:00,1.0
IQR,76,2015-11-14 22:00:00,2015-11-14 22:00:00,1.0
IQR,76,2015-11-15 01:00:00,2015-11-15 01:00:00,1.0
IQR,76,2015-11-15 15:00:00,2015-11-15 15:00:00,1.0
IQR,76,2015-11-17 17:00:00,2015-11-17 17:00:00,1.0
IQR,76,2015-11-18 23:00:00,2015-11-18 23:00:00,1.0
IQR,76,2015-11-26 02:00:00,2015-11-26 02:00:00,1.0
IQR,76,2015-11-27 11:00:00,2015-11-27 11:00:00,1.0
IQR,76,2015-11-27 13:00:00,2015-11-27 15:00:00,3.0
IQR,76,2015-11-27 19:00:00,2015-11-27 19:00:00,1.0
IQR,76,2015-11-27 21:00:00,2015-11-27 21:00:00,1.0
IQR,76,2015-11-28 00:00:00,2015-11-28 00:00:00,1.0
IQR,76,2015-11-28 10:00:00,2015-11-28 10:00:00,1.0
IQR,76,2015-11-28 17:00:00,2015-11-28 17:00:00,1.0
IQR,76,2015-11-28 19:00:00,2015-11-28 19:00:00,1.0
IQR,76,2015-11-28 21:00:00,2015-11-28 21:00:00,1.0
IQR,76,2015-11-29 00:00:00,2015-11-29 01:00:00,2.0
IQR,76,2015-11-29 04:00:00,2015-11-29 04:00:00,1.0
IQR,76,2015-11-29 06:00:00,2015-11-29 06:00:00,1.0
IQR,76,2015-11-30 01:00:00,2015-11-30 01:00:00,1.0
IQR,76,2015-12-06 02:00:00,2015-12-06 02:00:00,1.0
IQR,76,2015-12-06 16:00:00,2015-12-06 16:00:00,1.0
IQR,76,2015-12-08 06:00:00,2015-12-08 06:00:00,1.0
IQR,76,2015-12-12 14:00:00,2015-12-12 14:00:00,1.0
IQR,76,2015-12-16 19:00:00,2015-12-16 20:00:00,2.0
IQR,76,2015-12-18 09:00:00,2015-12-18 09:00:00,1.0
IQR,76,2015-12-19 05:00:00,2015-12-19 05:00:00,1.0
IQR,76,2015-12-23 08:00:00,2015-12-23 08:00:00,1.0
IQR,76,2015-12-24 09:00:00,2015-12-24 09:00:00,1.0
IQR,76,2015-12-25 08:00:00,2015-12-25 08:00:00,1.0
IQR,76,2015-12-30 04:00:00,2015-12-30 04:00:00,1.0
IQR,76,2016-01-01 01:00:00,2016-01-01 01:00:00,1.0
IQR,76,2016-01-01 04:00:00,2016-01-01 04:00:00,1.0
IQR,77,2015-10-25 05:00:00,2015-10-25 05:00:00,1.0
IQR,77,2015-10-27 06:00:00,2015-10-27 06:00:00,1.0
IQR,77,2015-10-27 09:00:00,2015-10-27 10:00:00,2.0
IQR,77,2015-10-27 12:00:00,2015-10-27 12:00:00,1.0
IQR,77,2015-10-27 14:00:00,2015-10-27 14:00:00,1.0
IQR,77,2015-10-27 19:00:00,2015-10-27 20:00:00,2.0
IQR,77,2015-10-28 01:00:00,2015-10-28 01:00:00,1.0
IQR,77,2015-10-28 04:00:00,2015-10-28 04:00:00,1.0
IQR,77,2015-10-28 07:00:00,2015-10-28 07:00:00,1.0
IQR,77,2015-10-28 10:00:00,2015-10-28 10:00:00,1.0
IQR,77,2015-10-28 17:00:00,2015-10-28 18:00:00,2.0
IQR,77,2015-10-28 20:00:00,2015-10-28 20:00:00,1.0
IQR,77,2015-10-28 22:00:00,2015-10-28 22:00:00,1.0
IQR,77,2015-10-30 09:00:00,2015-10-30 09:00:00,1.0
IQR,77,2015-10-30 20:00:00,2015-10-30 20:00:00,1.0
IQR,77,2015-11-01 11:00:00,2015-11-01 11:00:00,1.0
IQR,77,2015-11-02 15:00:00,2015-11-02 15:00:00,1.0
IQR,77,2015-11-03 03:00:00,2015-11-03 03:00:00,1.0
IQR,77,2015-11-03 06:00:00,2015-11-03 06:00:00,1.0
IQR,77,2015-11-03 17:00:00,2015-11-03 17:00:00,1.0
IQR,77,2015-11-05 01:00:00,2015-11-05 01:00:00,1.0
IQR,77,2015-11-06 15:00:00,2015-11-06 15:00:00,1.0
IQR,77,2015-11-08 12:00:00,2015-11-08 12:00:00,1.0
IQR,77,2015-11-13 04:00:00,2015-11-13 04:00:00,1.0
IQR,77,2015-11-14 00:00:00,2015-11-14 00:00:00,1.0
IQR,77,2015-11-14 20:00:00,2015-11-14 20:00:00,1.0
IQR,77,2015-11-15 14:00:00,2015-11-15 14:00:00,1.0
IQR,77,2015-11-15 22:00:00,2015-11-15 22:00:00,1.0
IQR,77,2015-11-18 10:00:00,2015-11-18 10:00:00,1.0
IQR,77,2015-11-21 12:00:00,2015-11-21 12:00:00,1.0
IQR,77,2015-11-22 13:00:00,2015-11-22 13:00:00,1.0
IQR,77,2015-11-22 20:00:00,2015-11-22 20:00:00,1.0
IQR,77,2015-11-22 23:00:00,2015-11-22 23:00:00,1.0
IQR,77,2015-11-23 04:00:00,2015-11-23 04:00:00,1.0
IQR,77,2015-11-23 20:00:00,2015-11-23 20:00:00,1.0
IQR,77,2015-11-23 23:00:00,2015-11-23 23:00:00,1.0
IQR,77,2015-11-30 14:00:00,2015-11-30 14:00:00,1.0
IQR,77,2015-12-06 14:00:00,2015-12-06 14:00:00,1.0
IQR,77,2015-12-08 10:00:00,2015-12-08 10:00:00,1.0
IQR,77,2015-12-09 11:00:00,2015-12-09 11:00:00,1.0
IQR,77,2015-12-11 20:00:00,2015-12-11 20:00:00,1.0
IQR,77,2015-12-12 02:00:00,2015-12-12 02:00:00,1.0
IQR,77,2015-12-16 19:00:00,2015-12-16 19:00:00,1.0
IQR,77,2015-12-20 08:00:00,2015-12-20 08:00:00,1.0
IQR,77,2015-12-21 11:00:00,2015-12-21 11:00:00,1.0
IQR,77,2015-12-22 21:00:00,2015-12-22 21:00:00,1.0
IQR,77,2015-12-23 11:00:00,2015-12-23 11:00:00,1.0
IQR,77,2015-12-23 13:00:00,2015-12-23 13:00:00,1.0
IQR,77,2015-12-23 15:00:00,2015-12-23 15:00:00,1.0
IQR,77,2015-12-24 02:00:00,2015-12-24 02:00:00,1.0
IQR,77,2015-12-24 05:00:00,2015-12-24 05:00:00,1.0
IQR,77,2015-12-24 15:00:00,2015-12-24 15:00:00,1.0
IQR,77,2015-12-24 17:00:00,2015-12-24 18:00:00,2.0
IQR,77,2015-12-31 08:00:00,2015-12-31 08:00:00,1.0
IQR,78,2015-10-21 02:00:00,2015-10-21 02:00:00,1.0
IQR,78,2015-10-21 09:00:00,2015-10-21 09:00:00,1.0
IQR,78,2015-10-22 14:00:00,2015-10-22 14:00:00,1.0
IQR,78,2015-10-24 15:00:00,2015-10-24 15:00:00,1.0
IQR,78,2015-10-27 13:00:00,2015-10-27 13:00:00,1.0
IQR,78,2015-10-27 18:00:00,2015-10-27 18:00:00,1.0
IQR,78,2015-10-28 11:00:00,2015-10-28 11:00:00,1.0
IQR,78,2015-10-29 00:00:00,2015-10-29 01:00:00,2.0
IQR,78,2015-10-29 06:00:00,2015-10-29 06:00:00,1.0
IQR,78,2015-10-29 10:00:00,2015-10-29 10:00:00,1.0
IQR,78,2015-10-30 02:00:00,2015-10-30 02:00:00,1.0
IQR,78,2015-10-30 13:00:00,2015-10-30 13:00:00,1.0
IQR,78,2015-10-30 20:00:00,2015-10-30 20:00:00,1.0
IQR,78,2015-10-31 11:00:00,2015-10-31 11:00:00,1.0
IQR,78,2015-10-31 13:00:00,2015-10-31 14:00:00,2.0
IQR,78,2015-10-31 16:00:00,2015-10-31 16:00:00,1.0
IQR,78,2015-10-31 21:00:00,2015-10-31 21:00:00,1.0
IQR,78,2015-11-01 02:00:00,2015-11-01 02:00:00,1.0
IQR,78,2015-11-01 04:00:00,2015-11-01 04:00:00,1.0
IQR,78,2015-11-01 06:00:00,2015-11-01 06:00:00,1.0
IQR,78,2015-11-01 16:00:00,2015-11-01 16:00:00,1.0
IQR,78,2015-11-03 10:00:00,2015-11-03 10:00:00,1.0
IQR,78,2015-11-04 07:00:00,2015-11-04 07:00:00,1.0
IQR,78,2015-11-04 13:00:00,2015-11-04 13:00:00,1.0
IQR,78,2015-11-04 18:00:00,2015-11-04 18:00:00,1.0
IQR,78,2015-11-04 21:00:00,2015-11-04 21:00:00,1.0
IQR,78,2015-11-05 00:00:00,2015-11-05 00:00:00,1.0
IQR,78,2015-11-05 02:00:00,2015-11-05 02:00:00,1.0
IQR,78,2015-11-05 18:00:00,2015-11-05 18:00:00,1.0
IQR,78,2015-11-06 01:00:00,2015-11-06 01:00:00,1.0
IQR,78,2015-11-06 05:00:00,2015-11-06 05:00:00,1.0
IQR,78,2015-11-07 04:00:00,2015-11-07 04:00:00,1.0
IQR,78,2015-11-09 13:00:00,2015-11-09 13:00:00,1.0
IQR,78,2015-11-10 05:00:00,2015-11-10 05:00:00,1.0
IQR,78,2015-11-11 17:00:00,2015-11-11 17:00:00,1.0
IQR,78,2015-11-12 12:00:00,2015-11-12 12:00:00,1.0
IQR,78,2015-11-12 14:00:00,2015-11-12 15:00:00,2.0
IQR,78,2015-11-12 20:00:00,2015-11-12 20:00:00,1.0
IQR,78,2015-11-13 00:00:00,2015-11-13 00:00:00,1.0
IQR,78,2015-11-13 02:00:00,2015-11-13 02:00:00,1.0
IQR,78,2015-11-13 04:00:00,2015-11-13 05:00:00,2.0
IQR,78,2015-11-13 07:00:00,2015-11-13 07:00:00,1.0
IQR,78,2015-11-13 09:00:00,2015-11-13 10:00:00,2.0
IQR,78,2015-11-13 14:00:00,2015-11-13 18:00:00,5.0
IQR,78,2015-11-13 20:00:00,2015-11-13 21:00:00,2.0
IQR,78,2015-11-14 08:00:00,2015-11-14 08:00:00,1.0
IQR,78,2015-11-14 10:00:00,2015-11-14 12:00:00,3.0
IQR,78,2015-11-16 07:00:00,2015-11-16 07:00:00,1.0
IQR,78,2015-11-16 14:00:00,2015-11-16 14:00:00,1.0
IQR,78,2015-11-19 13:00:00,2015-11-19 13:00:00,1.0
IQR,78,2015-11-20 10:00:00,2015-11-20 10:00:00,1.0
IQR,78,2015-11-23 10:00:00,2015-11-23 10:00:00,1.0
IQR,78,2015-11-27 12:00:00,2015-11-27 12:00:00,1.0
IQR,78,2015-11-29 20:00:00,2015-11-29 20:00:00,1.0
IQR,78,2015-12-01 08:00:00,2015-12-01 08:00:00,1.0
IQR,78,2015-12-01 13:00:00,2015-12-01 13:00:00,1.0
IQR,78,2015-12-07 13:00:00,2015-12-07 13:00:00,1.0
IQR,78,2015-12-08 01:00:00,2015-12-08 01:00:00,1.0
IQR,78,2015-12-09 01:00:00,2015-12-09 01:00:00,1.0
IQR,78,2015-12-09 06:00:00,2015-12-09 06:00:00,1.0
IQR,78,2015-12-09 11:00:00,2015-12-09 11:00:00,1.0
IQR,78,2015-12-09 18:00:00,2015-12-09 19:00:00,2.0
IQR,78,2015-12-09 21:00:00,2015-12-09 21:00:00,1.0
IQR,78,2015-12-09 23:00:00,2015-12-09 23:00:00,1.0
IQR,78,2015-12-10 03:00:00,2015-12-10 03:00:00,1.0
IQR,78,2015-12-10 05:00:00,2015-12-10 05:00:00,1.0
IQR,78,2015-12-10 11:00:00,2015-12-10 11:00:00,1.0
IQR,78,2015-12-10 13:00:00,2015-12-10 13:00:00,1.0
IQR,78,2015-12-10 15:00:00,2015-12-10 15:00:00,1.0
IQR,78,2015-12-10 17:00:00,2015-12-10 17:00:00,1.0
IQR,78,2015-12-10 19:00:00,2015-12-10 19:00:00,1.0
IQR,78,2015-12-10 21:00:00,2015-12-10 21:00:00,1.0
IQR,78,2015-12-11 00:00:00,2015-12-11 00:00:00,1.0
IQR,78,2015-12-11 03:00:00,2015-12-11 03:00:00,1.0
IQR,78,2015-12-11 05:00:00,2015-12-11 05:00:00,1.0
IQR,78,2015-12-12 15:00:00,2015-12-12 15:00:00,1.0
IQR,78,2015-12-13 21:00:00,2015-12-13 21:00:00,1.0
IQR,78,2015-12-14 13:00:00,2015-12-14 13:00:00,1.0
IQR,78,2015-12-15 09:00:00,2015-12-15 09:00:00,1.0
IQR,78,2015-12-15 20:00:00,2015-12-15 20:00:00,1.0
IQR,78,2015-12-16 10:00:00,2015-12-16 10:00:00,1.0
IQR,78,2015-12-24 05:00:00,2015-12-24 05:00:00,1.0
IQR,78,2015-12-24 13:00:00,2015-12-24 13:00:00,1.0
IQR,78,2015-12-26 14:00:00,2015-12-26 14:00:00,1.0
IQR,78,2015-12-26 21:00:00,2015-12-26 21:00:00,1.0
IQR,78,2015-12-31 07:00:00,2015-12-31 07:00:00,1.0
IQR,78,2015-12-31 17:00:00,2015-12-31 17:00:00,1.0
IQR,78,2015-12-31 21:00:00,2015-12-31 21:00:00,1.0
IQR,78,2016-01-01 02:00:00,2016-01-01 02:00:00,1.0
IQR,79,2015-10-22 07:00:00,2015-10-22 07:00:00,1.0
IQR,79,2015-10-24 02:00:00,2015-10-24 02:00:00,1.0
IQR,79,2015-10-27 05:00:00,2015-10-27 05:00:00,1.0
IQR,79,2015-10-27 08:00:00,2015-10-27 08:00:00,1.0
IQR,79,2015-10-27 11:00:00,2015-10-27 13:00:00,3.0
IQR,79,2015-10-27 16:00:00,2015-10-27 16:00:00,1.0
IQR,79,2015-10-27 19:00:00,2015-10-27 19:00:00,1.0
IQR,79,2015-10-28 01:00:00,2015-10-28 01:00:00,1.0
IQR,79,2015-10-28 03:00:00,2015-10-28 03:00:00,1.0
IQR,79,2015-10-28 09:00:00,2015-10-28 09:00:00,1.0
IQR,79,2015-10-28 13:00:00,2015-10-28 13:00:00,1.0
IQR,79,2015-10-28 15:00:00,2015-10-28 16:00:00,2.0
IQR,79,2015-10-28 19:00:00,2015-10-28 19:00:00,1.0
IQR,79,2015-10-29 00:00:00,2015-10-29 00:00:00,1.0
IQR,79,2015-10-29 05:00:00,2015-10-29 05:00:00,1.0
IQR,79,2015-11-04 18:00:00,2015-11-04 18:00:00,1.0
IQR,79,2015-11-04 23:00:00,2015-11-04 23:00:00,1.0
IQR,79,2015-11-05 01:00:00,2015-11-05 01:00:00,1.0
IQR,79,2015-11-06 06:00:00,2015-11-06 06:00:00,1.0
IQR,79,2015-11-06 15:00:00,2015-11-06 15:00:00,1.0
IQR,79,2015-11-06 23:00:00,2015-11-06 23:00:00,1.0
IQR,79,2015-11-07 16:00:00,2015-11-07 16:00:00,1.0
IQR,79,2015-11-08 21:00:00,2015-11-08 21:00:00,1.0
IQR,79,2015-11-09 11:00:00,2015-11-09 11:00:00,1.0
IQR,79,2015-11-10 11:00:00,2015-11-10 11:00:00,1.0
IQR,79,2015-11-11 15:00:00,2015-11-11 15:00:00,1.0
IQR,79,2015-11-15 03:00:00,2015-11-15 03:00:00,1.0
IQR,79,2015-11-15 06:00:00,2015-11-15 06:00:00,1.0
IQR,79,2015-11-15 18:00:00,2015-11-15 18:00:00,1.0
IQR,79,2015-11-16 02:00:00,2015-11-16 02:00:00,1.0
IQR,79,2015-11-16 09:00:00,2015-11-16 09:00:00,1.0
IQR,79,2015-11-16 13:00:00,2015-11-16 13:00:00,1.0
IQR,79,2015-11-16 18:00:00,2015-11-16 18:00:00,1.0
IQR,79,2015-11-17 08:00:00,2015-11-17 09:00:00,2.0
IQR,79,2015-11-17 17:00:00,2015-11-17 17:00:00,1.0
IQR,79,2015-11-17 20:00:00,2015-11-17 20:00:00,1.0
IQR,79,2015-11-17 22:00:00,2015-11-17 22:00:00,1.0
IQR,79,2015-11-19 02:00:00,2015-11-19 02:00:00,1.0
IQR,79,2015-11-20 19:00:00,2015-11-20 19:00:00,1.0
IQR,79,2015-11-21 02:00:00,2015-11-21 02:00:00,1.0
IQR,79,2015-11-26 14:00:00,2015-11-26 14:00:00,1.0
IQR,79,2015-11-27 06:00:00,2015-11-27 06:00:00,1.0
IQR,79,2015-11-30 07:00:00,2015-11-30 07:00:00,1.0
IQR,79,2015-12-01 00:00:00,2015-12-01 00:00:00,1.0
IQR,79,2015-12-08 03:00:00,2015-12-08 03:00:00,1.0
IQR,79,2015-12-08 07:00:00,2015-12-08 07:00:00,1.0
IQR,79,2015-12-09 11:00:00,2015-12-09 11:00:00,1.0
IQR,79,2015-12-11 15:00:00,2015-12-11 17:00:00,3.0
IQR,79,2015-12-11 20:00:00,2015-12-11 20:00:00,1.0
IQR,79,2015-12-11 23:00:00,2015-12-11 23:00:00,1.0
IQR,79,2015-12-12 07:00:00,2015-12-12 07:00:00,1.0
IQR,79,2015-12-12 18:00:00,2015-12-12 19:00:00,2.0
IQR,79,2015-12-12 21:00:00,2015-12-12 22:00:00,2.0
IQR,79,2015-12-13 02:00:00,2015-12-13 03:00:00,2.0
IQR,79,2015-12-14 07:00:00,2015-12-14 07:00:00,1.0
IQR,79,2015-12-15 04:00:00,2015-12-15 04:00:00,1.0
IQR,79,2015-12-15 21:00:00,2015-12-15 21:00:00,1.0
IQR,79,2015-12-16 23:00:00,2015-12-16 23:00:00,1.0
IQR,79,2015-12-17 19:00:00,2015-12-17 19:00:00,1.0
IQR,79,2015-12-18 03:00:00,2015-12-18 03:00:00,1.0
IQR,79,2015-12-19 09:00:00,2015-12-19 09:00:00,1.0
IQR,79,2015-12-19 13:00:00,2015-12-19 13:00:00,1.0
IQR,79,2015-12-21 05:00:00,2015-12-21 05:00:00,1.0
IQR,79,2015-12-25 02:00:00,2015-12-25 02:00:00,1.0
IQR,79,2015-12-26 09:00:00,2015-12-26 09:00:00,1.0
IQR,79,2015-12-26 18:00:00,2015-12-26 18:00:00,1.0
IQR,79,2015-12-27 12:00:00,2015-12-27 12:00:00,1.0
IQR,79,2015-12-29 07:00:00,2015-12-29 08:00:00,2.0
IQR,79,2015-12-29 12:00:00,2015-12-29 12:00:00,1.0
IQR,79,2015-12-29 14:00:00,2015-12-29 14:00:00,1.0
IQR,79,2015-12-29 19:00:00,2015-12-29 19:00:00,1.0
IQR,79,2015-12-29 23:00:00,2015-12-29 23:00:00,1.0
IQR,79,2015-12-30 02:00:00,2015-12-30 03:00:00,2.0
IQR,79,2015-12-30 05:00:00,2015-12-30 05:00:00,1.0
IQR,79,2015-12-30 09:00:00,2015-12-30 10:00:00,2.0
IQR,79,2015-12-30 13:00:00,2015-12-30 15:00:00,3.0
IQR,79,2015-12-30 18:00:00,2015-12-30 21:00:00,4.0
IQR,79,2015-12-31 01:00:00,2015-12-31 01:00:00,1.0
IQR,79,2015-12-31 04:00:00,2015-12-31 04:00:00,1.0
IQR,79,2015-12-31 07:00:00,2015-12-31 07:00:00,1.0
IQR,79,2015-12-31 14:00:00,2015-12-31 14:00:00,1.0
IQR,79,2015-12-31 20:00:00,2015-12-31 20:00:00,1.0
IQR,80,2015-10-20 23:00:00,2015-10-20 23:00:00,1.0
IQR,80,2015-10-21 07:00:00,2015-10-21 09:00:00,3.0
IQR,80,2015-10-29 00:00:00,2015-10-29 00:00:00,1.0
IQR,80,2015-10-29 09:00:00,2015-10-29 09:00:00,1.0
IQR,80,2015-10-30 07:00:00,2015-10-30 07:00:00,1.0
IQR,80,2015-10-30 18:00:00,2015-10-30 18:00:00,1.0
IQR,80,2015-10-30 21:00:00,2015-10-30 21:00:00,1.0
IQR,80,2015-10-31 01:00:00,2015-10-31 01:00:00,1.0
IQR,80,2015-11-05 10:00:00,2015-11-05 10:00:00,1.0
IQR,80,2015-11-06 03:00:00,2015-11-06 03:00:00,1.0
IQR,80,2015-11-06 16:00:00,2015-11-06 16:00:00,1.0
IQR,80,2015-11-07 10:00:00,2015-11-07 10:00:00,1.0
IQR,80,2015-11-07 22:00:00,2015-11-07 22:00:00,1.0
IQR,80,2015-11-08 05:00:00,2015-11-08 05:00:00,1.0
IQR,80,2015-11-08 08:00:00,2015-11-08 08:00:00,1.0
IQR,80,2015-11-09 00:00:00,2015-11-09 00:00:00,1.0
IQR,80,2015-11-09 02:00:00,2015-11-09 02:00:00,1.0
IQR,80,2015-11-09 05:00:00,2015-11-09 05:00:00,1.0
IQR,80,2015-11-11 10:00:00,2015-11-11 10:00:00,1.0
IQR,80,2015-11-13 01:00:00,2015-11-13 01:00:00,1.0
IQR,80,2015-11-13 16:00:00,2015-11-13 16:00:00,1.0
IQR,80,2015-11-16 16:00:00,2015-11-16 16:00:00,1.0
IQR,80,2015-11-17 09:00:00,2015-11-17 09:00:00,1.0
IQR,80,2015-11-19 18:00:00,2015-11-19 18:00:00,1.0
IQR,80,2015-11-20 18:00:00,2015-11-20 18:00:00,1.0
IQR,80,2015-11-23 18:00:00,2015-11-23 18:00:00,1.0
IQR,80,2015-11-24 12:00:00,2015-11-24 12:00:00,1.0
IQR,80,2015-11-24 16:00:00,2015-11-24 16:00:00,1.0
IQR,80,2015-11-25 04:00:00,2015-11-25 04:00:00,1.0
IQR,80,2015-11-26 12:00:00,2015-11-26 12:00:00,1.0
IQR,80,2015-11-29 12:00:00,2015-11-29 12:00:00,1.0
IQR,80,2015-12-04 17:00:00,2015-12-04 17:00:00,1.0
IQR,80,2015-12-05 21:00:00,2015-12-05 21:00:00,1.0
IQR,80,2015-12-07 06:00:00,2015-12-07 07:00:00,2.0
IQR,80,2015-12-07 11:00:00,2015-12-07 11:00:00,1.0
IQR,80,2015-12-07 14:00:00,2015-12-07 15:00:00,2.0
IQR,80,2015-12-07 17:00:00,2015-12-07 17:00:00,1.0
IQR,80,2015-12-07 19:00:00,2015-12-07 19:00:00,1.0
IQR,80,2015-12-08 02:00:00,2015-12-08 04:00:00,3.0
IQR,80,2015-12-08 07:00:00,2015-12-08 07:00:00,1.0
IQR,80,2015-12-08 15:00:00,2015-12-08 15:00:00,1.0
IQR,80,2015-12-08 23:00:00,2015-12-08 23:00:00,1.0
IQR,80,2015-12-09 05:00:00,2015-12-09 05:00:00,1.0
IQR,80,2015-12-12 14:00:00,2015-12-12 14:00:00,1.0
