movement_id,occurred_at,lot_id,component,movement_type,quantity_delta,quality_status,record_id,value_source
MV-002007,2015-11-04 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01795,assumption:synthetic_operations_v1
MV-002008,2015-11-04 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01793,assumption:synthetic_operations_v1
MV-002009,2015-11-04 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01796,assumption:synthetic_operations_v1
MV-002010,2015-11-04 06:00:00,LOT-00126,comp4,issue,-1,available,MR-01789,assumption:synthetic_operations_v1
MV-002011,2015-11-05 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01801,assumption:synthetic_operations_v1
MV-002012,2015-11-05 06:00:00,LOT-00123,comp2,issue,-1,available,MR-01799,assumption:synthetic_operations_v1
MV-002013,2015-11-05 06:00:00,LOT-00123,comp2,issue,-1,available,MR-01803,assumption:synthetic_operations_v1
MV-002014,2015-11-05 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01797,assumption:synthetic_operations_v1
MV-002015,2015-11-05 06:00:00,LOT-00126,comp4,issue,-1,available,MR-01798,assumption:synthetic_operations_v1
MV-002016,2015-11-05 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01800,assumption:synthetic_operations_v1
MV-002017,2015-11-05 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01802,assumption:synthetic_operations_v1
MV-002018,2015-11-05 07:00:00,LOT-00066,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002019,2015-11-06 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01804,assumption:synthetic_operations_v1
MV-002020,2015-11-06 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01806,assumption:synthetic_operations_v1
MV-002021,2015-11-06 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01805,assumption:synthetic_operations_v1
MV-002022,2015-11-06 07:00:00,LOT-00116,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002023,2015-11-07 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01809,assumption:synthetic_operations_v1
MV-002024,2015-11-07 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01811,assumption:synthetic_operations_v1
MV-002025,2015-11-07 06:00:00,LOT-00123,comp2,issue,-1,available,MR-01807,assumption:synthetic_operations_v1
MV-002026,2015-11-07 06:00:00,LOT-00123,comp2,issue,-1,available,MR-01810,assumption:synthetic_operations_v1
MV-002027,2015-11-07 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01808,assumption:synthetic_operations_v1
MV-002028,2015-11-07 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01812,assumption:synthetic_operations_v1
MV-002029,2015-11-08 06:00:00,LOT-00135,comp2,receipt,9,available,,assumption:synthetic_operations_v1
MV-002030,2015-11-08 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01813,assumption:synthetic_operations_v1
MV-002031,2015-11-09 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01816,assumption:synthetic_operations_v1
MV-002032,2015-11-09 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01818,assumption:synthetic_operations_v1
MV-002033,2015-11-09 06:00:00,LOT-00131,comp1,issue,-1,available,MR-01821,assumption:synthetic_operations_v1
MV-002034,2015-11-09 06:00:00,LOT-00123,comp2,issue,-1,available,MR-01814,assumption:synthetic_operations_v1
MV-002035,2015-11-09 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01815,assumption:synthetic_operations_v1
MV-002036,2015-11-09 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01817,assumption:synthetic_operations_v1
MV-002037,2015-11-09 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01820,assumption:synthetic_operations_v1
MV-002038,2015-11-09 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01819,assumption:synthetic_operations_v1
MV-002039,2015-11-09 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01822,assumption:synthetic_operations_v1
MV-002040,2015-11-09 07:00:00,LOT-00034,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002041,2015-11-10 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01823,assumption:synthetic_operations_v1
MV-002042,2015-11-10 07:00:00,LOT-00085,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002043,2015-11-11 06:00:00,LOT-00136,comp2,receipt,4,quarantined,,assumption:synthetic_operations_v1
MV-002044,2015-11-11 06:00:00,LOT-00137,comp4,receipt,17,available,,assumption:synthetic_operations_v1
MV-002045,2015-11-11 06:00:00,LOT-00138,comp1,receipt,21,quarantined,,assumption:synthetic_operations_v1
MV-002046,2015-11-11 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01827,assumption:synthetic_operations_v1
MV-002047,2015-11-11 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01830,assumption:synthetic_operations_v1
MV-002048,2015-11-11 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01828,assumption:synthetic_operations_v1
MV-002049,2015-11-11 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01831,assumption:synthetic_operations_v1
MV-002050,2015-11-11 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01824,assumption:synthetic_operations_v1
MV-002051,2015-11-11 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01825,assumption:synthetic_operations_v1
MV-002052,2015-11-11 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01826,assumption:synthetic_operations_v1
MV-002053,2015-11-11 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01829,assumption:synthetic_operations_v1
MV-002054,2015-11-11 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01832,assumption:synthetic_operations_v1
MV-002055,2015-11-12 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01838,assumption:synthetic_operations_v1
MV-002056,2015-11-12 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01840,assumption:synthetic_operations_v1
MV-002057,2015-11-12 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01833,assumption:synthetic_operations_v1
MV-002058,2015-11-12 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01836,assumption:synthetic_operations_v1
MV-002059,2015-11-12 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01844,assumption:synthetic_operations_v1
MV-002060,2015-11-12 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01845,assumption:synthetic_operations_v1
MV-002061,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01835,assumption:synthetic_operations_v1
MV-002062,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01837,assumption:synthetic_operations_v1
MV-002063,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01839,assumption:synthetic_operations_v1
MV-002064,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01841,assumption:synthetic_operations_v1
MV-002065,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01842,assumption:synthetic_operations_v1
MV-002066,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01843,assumption:synthetic_operations_v1
MV-002067,2015-11-12 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01846,assumption:synthetic_operations_v1
MV-002068,2015-11-12 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01834,assumption:synthetic_operations_v1
MV-002069,2015-11-12 07:00:00,LOT-00069,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002070,2015-11-13 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01849,assumption:synthetic_operations_v1
MV-002071,2015-11-13 06:00:00,LOT-00134,comp1,issue,-1,available,MR-01851,assumption:synthetic_operations_v1
MV-002072,2015-11-13 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01847,assumption:synthetic_operations_v1
MV-002073,2015-11-13 06:00:00,LOT-00129,comp3,issue,-1,available,MR-01853,assumption:synthetic_operations_v1
MV-002074,2015-11-13 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01855,assumption:synthetic_operations_v1
MV-002075,2015-11-13 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01857,assumption:synthetic_operations_v1
MV-002076,2015-11-13 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01860,assumption:synthetic_operations_v1
MV-002077,2015-11-13 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01862,assumption:synthetic_operations_v1
MV-002078,2015-11-13 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01848,assumption:synthetic_operations_v1
MV-002079,2015-11-13 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01850,assumption:synthetic_operations_v1
MV-002080,2015-11-13 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01852,assumption:synthetic_operations_v1
MV-002081,2015-11-13 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01856,assumption:synthetic_operations_v1
MV-002082,2015-11-13 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01858,assumption:synthetic_operations_v1
MV-002083,2015-11-14 06:00:00,LOT-00136,comp2,quality_release,0,available,,assumption:synthetic_operations_v1
MV-002084,2015-11-14 06:00:00,LOT-00138,comp1,quality_release,0,available,,assumption:synthetic_operations_v1
MV-002085,2015-11-14 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01854,assumption:synthetic_operations_v1
MV-002086,2015-11-14 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01859,assumption:synthetic_operations_v1
MV-002087,2015-11-14 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01861,assumption:synthetic_operations_v1
MV-002088,2015-11-14 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01863,assumption:synthetic_operations_v1
MV-002089,2015-11-14 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01864,assumption:synthetic_operations_v1
MV-002090,2015-11-14 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01866,assumption:synthetic_operations_v1
MV-002091,2015-11-14 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01865,assumption:synthetic_operations_v1
MV-002092,2015-11-14 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01867,assumption:synthetic_operations_v1
MV-002093,2015-11-15 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01874,assumption:synthetic_operations_v1
MV-002094,2015-11-15 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01870,assumption:synthetic_operations_v1
MV-002095,2015-11-15 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01872,assumption:synthetic_operations_v1
MV-002096,2015-11-15 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01873,assumption:synthetic_operations_v1
MV-002097,2015-11-15 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01875,assumption:synthetic_operations_v1
MV-002098,2015-11-15 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01868,assumption:synthetic_operations_v1
MV-002099,2015-11-15 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01871,assumption:synthetic_operations_v1
MV-002100,2015-11-15 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01876,assumption:synthetic_operations_v1
MV-002101,2015-11-15 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01869,assumption:synthetic_operations_v1
MV-002102,2015-11-16 06:00:00,LOT-00139,comp2,receipt,12,available,,assumption:synthetic_operations_v1
MV-002103,2015-11-16 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01879,assumption:synthetic_operations_v1
MV-002104,2015-11-16 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01885,assumption:synthetic_operations_v1
MV-002105,2015-11-16 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01877,assumption:synthetic_operations_v1
MV-002106,2015-11-16 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01881,assumption:synthetic_operations_v1
MV-002107,2015-11-16 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01880,assumption:synthetic_operations_v1
MV-002108,2015-11-16 06:00:00,LOT-00133,comp3,issue,-1,available,MR-01882,assumption:synthetic_operations_v1
MV-002109,2015-11-16 06:00:00,LOT-00128,comp4,issue,-1,available,MR-01878,assumption:synthetic_operations_v1
MV-002110,2015-11-16 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01883,assumption:synthetic_operations_v1
MV-002111,2015-11-16 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01884,assumption:synthetic_operations_v1
MV-002112,2015-11-16 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01887,assumption:synthetic_operations_v1
MV-002113,2015-11-16 07:00:00,LOT-00123,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002114,2015-11-17 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01890,assumption:synthetic_operations_v1
MV-002115,2015-11-17 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01893,assumption:synthetic_operations_v1
MV-002116,2015-11-17 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01894,assumption:synthetic_operations_v1
MV-002117,2015-11-17 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01895,assumption:synthetic_operations_v1
MV-002118,2015-11-17 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01891,assumption:synthetic_operations_v1
MV-002119,2015-11-17 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01892,assumption:synthetic_operations_v1
MV-002120,2015-11-17 07:00:00,LOT-00090,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002121,2015-11-18 06:00:00,LOT-00140,comp2,receipt,17,available,,assumption:synthetic_operations_v1
MV-002122,2015-11-18 06:00:00,LOT-00141,comp4,receipt,5,available,,assumption:synthetic_operations_v1
MV-002123,2015-11-18 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01897,assumption:synthetic_operations_v1
MV-002124,2015-11-18 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01901,assumption:synthetic_operations_v1
MV-002125,2015-11-18 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01903,assumption:synthetic_operations_v1
MV-002126,2015-11-18 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01905,assumption:synthetic_operations_v1
MV-002127,2015-11-18 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01909,assumption:synthetic_operations_v1
MV-002128,2015-11-18 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01899,assumption:synthetic_operations_v1
MV-002129,2015-11-18 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01907,assumption:synthetic_operations_v1
MV-002130,2015-11-18 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01898,assumption:synthetic_operations_v1
MV-002131,2015-11-18 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01900,assumption:synthetic_operations_v1
MV-002132,2015-11-18 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01902,assumption:synthetic_operations_v1
MV-002133,2015-11-18 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01904,assumption:synthetic_operations_v1
MV-002134,2015-11-18 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01908,assumption:synthetic_operations_v1
MV-002135,2015-11-19 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01912,assumption:synthetic_operations_v1
MV-002136,2015-11-19 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01915,assumption:synthetic_operations_v1
MV-002137,2015-11-19 06:00:00,LOT-00124,comp2,issue,-1,available,MR-01916,assumption:synthetic_operations_v1
MV-002138,2015-11-19 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01917,assumption:synthetic_operations_v1
MV-002139,2015-11-19 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01911,assumption:synthetic_operations_v1
MV-002140,2015-11-19 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01913,assumption:synthetic_operations_v1
MV-002141,2015-11-19 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01914,assumption:synthetic_operations_v1
MV-002142,2015-11-19 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01918,assumption:synthetic_operations_v1
MV-002143,2015-11-20 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01919,assumption:synthetic_operations_v1
MV-002144,2015-11-20 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01922,assumption:synthetic_operations_v1
MV-002145,2015-11-20 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01923,assumption:synthetic_operations_v1
MV-002146,2015-11-20 06:00:00,LOT-00132,comp4,issue,-1,available,MR-01924,assumption:synthetic_operations_v1
MV-002147,2015-11-20 07:00:00,LOT-00124,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002148,2015-11-21 06:00:00,LOT-00142,comp3,receipt,16,available,,assumption:synthetic_operations_v1
MV-002149,2015-11-21 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01926,assumption:synthetic_operations_v1
MV-002150,2015-11-21 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01925,assumption:synthetic_operations_v1
MV-002151,2015-11-21 07:00:00,LOT-00038,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002152,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01886,assumption:synthetic_operations_v1
MV-002153,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01888,assumption:synthetic_operations_v1
MV-002154,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01889,assumption:synthetic_operations_v1
MV-002155,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01896,assumption:synthetic_operations_v1
MV-002156,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01906,assumption:synthetic_operations_v1
MV-002157,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01910,assumption:synthetic_operations_v1
MV-002158,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01920,assumption:synthetic_operations_v1
MV-002159,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01921,assumption:synthetic_operations_v1
MV-002160,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01927,assumption:synthetic_operations_v1
MV-002161,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01928,assumption:synthetic_operations_v1
MV-002162,2015-11-23 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01929,assumption:synthetic_operations_v1
MV-002163,2015-11-23 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01930,assumption:synthetic_operations_v1
MV-002164,2015-11-23 07:00:00,LOT-00042,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002165,2015-11-24 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01937,assumption:synthetic_operations_v1
MV-002166,2015-11-24 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01932,assumption:synthetic_operations_v1
MV-002167,2015-11-24 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01933,assumption:synthetic_operations_v1
MV-002168,2015-11-24 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01935,assumption:synthetic_operations_v1
MV-002169,2015-11-24 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01936,assumption:synthetic_operations_v1
MV-002170,2015-11-24 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01938,assumption:synthetic_operations_v1
MV-002171,2015-11-24 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01931,assumption:synthetic_operations_v1
MV-002172,2015-11-24 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01934,assumption:synthetic_operations_v1
MV-002173,2015-11-24 07:00:00,LOT-00075,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002174,2015-11-24 07:00:00,LOT-00094,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002175,2015-11-25 06:00:00,LOT-00143,comp2,receipt,22,available,,assumption:synthetic_operations_v1
MV-002176,2015-11-25 06:00:00,LOT-00144,comp3,receipt,13,available,,assumption:synthetic_operations_v1
MV-002177,2015-11-25 06:00:00,LOT-00145,comp3,receipt,7,available,,assumption:synthetic_operations_v1
MV-002178,2015-11-25 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01939,assumption:synthetic_operations_v1
MV-002179,2015-11-26 06:00:00,LOT-00146,comp1,receipt,32,available,,assumption:synthetic_operations_v1
MV-002180,2015-11-26 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01944,assumption:synthetic_operations_v1
MV-002181,2015-11-26 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01942,assumption:synthetic_operations_v1
MV-002182,2015-11-26 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01946,assumption:synthetic_operations_v1
MV-002183,2015-11-26 06:00:00,LOT-00135,comp2,issue,-1,available,MR-01947,assumption:synthetic_operations_v1
MV-002184,2015-11-26 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01940,assumption:synthetic_operations_v1
MV-002185,2015-11-26 06:00:00,LOT-00142,comp3,issue,-1,available,MR-01941,assumption:synthetic_operations_v1
MV-002186,2015-11-26 07:00:00,LOT-00077,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002187,2015-11-27 06:00:00,LOT-00147,comp4,receipt,21,available,,assumption:synthetic_operations_v1
MV-002188,2015-11-27 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01955,assumption:synthetic_operations_v1
MV-002189,2015-11-27 06:00:00,LOT-00136,comp2,issue,-1,available,MR-01949,assumption:synthetic_operations_v1
MV-002190,2015-11-27 06:00:00,LOT-00136,comp2,issue,-1,available,MR-01951,assumption:synthetic_operations_v1
MV-002191,2015-11-27 06:00:00,LOT-00136,comp2,issue,-1,available,MR-01956,assumption:synthetic_operations_v1
MV-002192,2015-11-27 06:00:00,LOT-00136,comp2,issue,-1,available,MR-01958,assumption:synthetic_operations_v1
MV-002193,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01943,assumption:synthetic_operations_v1
MV-002194,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01945,assumption:synthetic_operations_v1
MV-002195,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01948,assumption:synthetic_operations_v1
MV-002196,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01950,assumption:synthetic_operations_v1
MV-002197,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01952,assumption:synthetic_operations_v1
MV-002198,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01953,assumption:synthetic_operations_v1
MV-002199,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01959,assumption:synthetic_operations_v1
MV-002200,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01961,assumption:synthetic_operations_v1
MV-002201,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01963,assumption:synthetic_operations_v1
MV-002202,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01964,assumption:synthetic_operations_v1
MV-002203,2015-11-27 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01966,assumption:synthetic_operations_v1
MV-002204,2015-11-27 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01954,assumption:synthetic_operations_v1
MV-002205,2015-11-27 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01957,assumption:synthetic_operations_v1
MV-002206,2015-11-27 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01960,assumption:synthetic_operations_v1
MV-002207,2015-11-27 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01962,assumption:synthetic_operations_v1
MV-002208,2015-11-27 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01965,assumption:synthetic_operations_v1
MV-002209,2015-11-28 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01967,assumption:synthetic_operations_v1
MV-002210,2015-11-28 06:00:00,LOT-00138,comp1,issue,-1,available,MR-01970,assumption:synthetic_operations_v1
MV-002211,2015-11-28 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01975,assumption:synthetic_operations_v1
MV-002212,2015-11-28 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01977,assumption:synthetic_operations_v1
MV-002213,2015-11-28 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01978,assumption:synthetic_operations_v1
MV-002214,2015-11-28 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01980,assumption:synthetic_operations_v1
MV-002215,2015-11-28 06:00:00,LOT-00139,comp2,issue,-1,available,MR-01969,assumption:synthetic_operations_v1
MV-002216,2015-11-28 06:00:00,LOT-00139,comp2,issue,-1,available,MR-01972,assumption:synthetic_operations_v1
MV-002217,2015-11-28 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01971,assumption:synthetic_operations_v1
MV-002218,2015-11-28 06:00:00,LOT-00144,comp3,issue,-1,available,MR-01973,assumption:synthetic_operations_v1
MV-002219,2015-11-28 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01968,assumption:synthetic_operations_v1
MV-002220,2015-11-28 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01974,assumption:synthetic_operations_v1
MV-002221,2015-11-28 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01976,assumption:synthetic_operations_v1
MV-002222,2015-11-28 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01979,assumption:synthetic_operations_v1
MV-002223,2015-11-29 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01981,assumption:synthetic_operations_v1
MV-002224,2015-11-29 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01983,assumption:synthetic_operations_v1
MV-002225,2015-11-29 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01985,assumption:synthetic_operations_v1
MV-002226,2015-11-29 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01982,assumption:synthetic_operations_v1
MV-002227,2015-11-29 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01984,assumption:synthetic_operations_v1
MV-002228,2015-11-29 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01986,assumption:synthetic_operations_v1
MV-002229,2015-11-30 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01991,assumption:synthetic_operations_v1
MV-002230,2015-11-30 06:00:00,LOT-00139,comp2,issue,-1,available,MR-01994,assumption:synthetic_operations_v1
MV-002231,2015-11-30 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01988,assumption:synthetic_operations_v1
MV-002232,2015-11-30 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01990,assumption:synthetic_operations_v1
MV-002233,2015-11-30 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01992,assumption:synthetic_operations_v1
MV-002234,2015-11-30 06:00:00,LOT-00145,comp3,issue,-1,available,MR-01993,assumption:synthetic_operations_v1
MV-002235,2015-11-30 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01987,assumption:synthetic_operations_v1
MV-002236,2015-11-30 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01989,assumption:synthetic_operations_v1
MV-002237,2015-11-30 06:00:00,LOT-00137,comp4,issue,-1,available,MR-01995,assumption:synthetic_operations_v1
MV-002238,2015-11-30 07:00:00,LOT-00047,comp1,expiry,0,expired,,assumption:synthetic_operations_v1
MV-002239,2015-12-01 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01997,assumption:synthetic_operations_v1
MV-002240,2015-12-01 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01998,assumption:synthetic_operations_v1
MV-002241,2015-12-01 06:00:00,LOT-00146,comp1,issue,-1,available,MR-01999,assumption:synthetic_operations_v1
MV-002242,2015-12-01 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02000,assumption:synthetic_operations_v1
MV-002243,2015-12-01 06:00:00,LOT-00139,comp2,issue,-1,available,MR-02004,assumption:synthetic_operations_v1
MV-002244,2015-12-01 06:00:00,LOT-00137,comp4,issue,-1,available,MR-02002,assumption:synthetic_operations_v1
